Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Yu Darvish (15454517),Yu Darvish,15454517,P,11300,CHC@PIT 09/21/2020 07:05PM ET,CHC,25.70
SP,Trevor Bauer (15454518),Trevor Bauer,15454518,P,10800,MIL@CIN 09/21/2020 06:40PM ET,CIN,28.86
SP,Jacob deGrom (15453999),Jacob deGrom,15453999,P,10500,TB@NYM 09/21/2020 07:10PM ET,NYM,24.48
SP,Mike Foltynewicz (15454520),Mike Foltynewicz,15454520,P,10300,MIA@ATL 09/21/2020 07:10PM ET,ATL,-3.3
SP,Marcus Stroman (15454519),Marcus Stroman,15454519,P,10300,TB@NYM 09/21/2020 07:10PM ET,NYM,0
SP,Zack Greinke (15454521),Zack Greinke,15454521,P,10100,HOU@SEA 09/21/2020 09:10PM ET,HOU,16.50
SP,Gerrit Cole (15454522),Gerrit Cole,15454522,P,9900,NYY@TOR 09/21/2020 06:37PM ET,NYY,24.53
SP,Luis Castillo (15454523),Luis Castillo,15454523,P,9800,MIL@CIN 09/21/2020 06:40PM ET,CIN,21.56
SP,Max Fried (15454524),Max Fried,15454524,P,9800,MIA@ATL 09/21/2020 07:10PM ET,ATL,19.06
SP,Tyler Glasnow (15454525),Tyler Glasnow,15454525,P,9700,TB@NYM 09/21/2020 07:10PM ET,TB,21.29
SP,Sonny Gray (15454526),Sonny Gray,15454526,P,9600,MIL@CIN 09/21/2020 06:40PM ET,CIN,18.46
SP,Mike Soroka (15454527),Mike Soroka,15454527,P,9600,MIA@ATL 09/21/2020 07:10PM ET,ATL,7.78
SP,Adam Wainwright (15454000),Adam Wainwright,15454000,P,9500,STL@KC 09/21/2020 08:05PM ET,STL,20.82
SP,Alex Reyes (15454530),Alex Reyes,15454530,P,9200,STL@KC 09/21/2020 08:05PM ET,STL,5.31
RP,Framber Valdez (15454529),Framber Valdez,15454529,P,9200,HOU@SEA 09/21/2020 09:10PM ET,HOU,19.44
SP,Blake Snell (15454528),Blake Snell,15454528,P,9200,TB@NYM 09/21/2020 07:10PM ET,TB,16.32
SP,Michael Wacha (15454531),Michael Wacha,15454531,P,9200,TB@NYM 09/21/2020 07:10PM ET,NYM,8.8
SP,Noah Syndergaard (15454532),Noah Syndergaard,15454532,P,9100,TB@NYM 09/21/2020 07:10PM ET,NYM,0
SP,Kyle Hendricks (15454534),Kyle Hendricks,15454534,P,9000,CHC@PIT 09/21/2020 07:05PM ET,CHC,20.40
SP,Jack Flaherty (15454533),Jack Flaherty,15454533,P,9000,STL@KC 09/21/2020 08:05PM ET,STL,14.89
SP,Ian Anderson (15454535),Ian Anderson,15454535,P,8900,MIA@ATL 09/21/2020 07:10PM ET,ATL,22
SP,Hyun Jin Ryu (15454536),Hyun Jin Ryu,15454536,P,8900,NYY@TOR 09/21/2020 06:37PM ET,TOR,18.58
SP,J.A. Happ (15454537),J.A. Happ,15454537,P,8800,NYY@TOR 09/21/2020 06:37PM ET,NYY,15.69
SP,Brandon Woodruff (15454539),Brandon Woodruff,15454539,P,8700,MIL@CIN 09/21/2020 06:40PM ET,MIL,18.43
SP,Tyler Mahle (15454541),Tyler Mahle,15454541,P,8700,MIL@CIN 09/21/2020 06:40PM ET,CIN,17.07
SP,Tyler Chatwood (15454540),Tyler Chatwood,15454540,P,8700,CHC@PIT 09/21/2020 07:05PM ET,CHC,11.88
SP,Josh James (15454538),Josh James,15454538,P,8700,HOU@SEA 09/21/2020 09:10PM ET,HOU,2.53
SP,Johnny Cueto (15454001),Johnny Cueto,15454001,P,8600,COL@SF 09/21/2020 09:45PM ET,SF,12.33
SP,Corey Oswalt (15454542),Corey Oswalt,15454542,P,8600,TB@NYM 09/21/2020 07:10PM ET,NYM,6.76
SP,Brent Suter (15454545),Brent Suter,15454545,P,8300,MIL@CIN 09/21/2020 06:40PM ET,MIL,6.43
RP,Austin Gomber (15454544),Austin Gomber,15454544,P,8300,STL@KC 09/21/2020 08:05PM ET,STL,4.83
SP,Lance McCullers Jr. (15454002),Lance McCullers Jr.,15454002,P,8300,HOU@SEA 09/21/2020 09:10PM ET,HOU,11.97
RP,Brandon Bielak (15454543),Brandon Bielak,15454543,P,8300,HOU@SEA 09/21/2020 09:10PM ET,HOU,6.16
SP,Freddy Peralta (15454548),Freddy Peralta,15454548,P,8200,MIL@CIN 09/21/2020 06:40PM ET,MIL,8.74
RP,Dakota Hudson (15454547),Dakota Hudson,15454547,P,8200,STL@KC 09/21/2020 08:05PM ET,STL,14.22
SP,James Paxton (15454546),James Paxton,15454546,P,8200,NYY@TOR 09/21/2020 06:37PM ET,NYY,10.63
RP,Josh Lindblom (15454551),Josh Lindblom,15454551,P,8100,MIL@CIN 09/21/2020 06:40PM ET,MIL,11.38
RP,Alec Mills (15454550),Alec Mills,15454550,P,8100,CHC@PIT 09/21/2020 07:05PM ET,CHC,14.27
SP,Carlos Martinez (15454549),Carlos Martinez,15454549,P,8100,STL@KC 09/21/2020 08:05PM ET,STL,3.79
RP,Corbin Burnes (15454552),Corbin Burnes,15454552,P,8000,MIL@CIN 09/21/2020 06:40PM ET,MIL,22.94
RP,Adrian Houser (15454553),Adrian Houser,15454553,P,8000,MIL@CIN 09/21/2020 06:40PM ET,MIL,8.74
RP,Trevor Rogers (15454003),Trevor Rogers,15454003,P,8000,MIA@ATL 09/21/2020 07:10PM ET,MIA,12.17
RP,Ryan Helsley (15454554),Ryan Helsley,15454554,P,7900,STL@KC 09/21/2020 08:05PM ET,STL,1.33
SP,Taijuan Walker (15454555),Taijuan Walker,15454555,P,7900,NYY@TOR 09/21/2020 06:37PM ET,TOR,14.96
SP,Danny Duffy (15454561),Danny Duffy,15454561,P,7800,STL@KC 09/21/2020 08:05PM ET,KC,13.24
SP,German Marquez (15454004),German Marquez,15454004,P,7800,COL@SF 09/21/2020 09:45PM ET,COL,15.26
SP,Sixto Sanchez (15454556),Sixto Sanchez,15454556,P,7800,MIA@ATL 09/21/2020 07:10PM ET,MIA,18.48
SP,Cole Hamels (15454562),Cole Hamels,15454562,P,7800,MIA@ATL 09/21/2020 07:10PM ET,ATL,3.1
SP,Cristian Javier (15454558),Cristian Javier,15454558,P,7800,HOU@SEA 09/21/2020 09:10PM ET,HOU,14.19
SP,Masahiro Tanaka (15454557),Masahiro Tanaka,15454557,P,7800,NYY@TOR 09/21/2020 06:37PM ET,NYY,14.31
SP,Robbie Ray (15454559),Robbie Ray,15454559,P,7800,NYY@TOR 09/21/2020 06:37PM ET,TOR,10.00
SP,Anthony Kay (15454563),Anthony Kay,15454563,P,7800,NYY@TOR 09/21/2020 06:37PM ET,TOR,4.13
SP,Rick Porcello (15454560),Rick Porcello,15454560,P,7800,TB@NYM 09/21/2020 07:10PM ET,NYM,10.44
SP,Trey Supak (15454567),Trey Supak,15454567,P,7700,MIL@CIN 09/21/2020 06:40PM ET,MIL,0
SP,Jon Lester (15454005),Jon Lester,15454005,P,7700,CHC@PIT 09/21/2020 07:05PM ET,CHC,10.15
SP,Adbert Alzolay (15454564),Adbert Alzolay,15454564,P,7700,CHC@PIT 09/21/2020 07:05PM ET,CHC,8.74
SP,Robert Dugger (15454566),Robert Dugger,15454566,P,7700,MIA@ATL 09/21/2020 07:10PM ET,MIA,-3.1
SP,David Peterson (15454565),David Peterson,15454565,P,7700,TB@NYM 09/21/2020 07:10PM ET,NYM,13.09
SP,Robert Stephenson (15454571),Robert Stephenson,15454571,P,7600,MIL@CIN 09/21/2020 06:40PM ET,CIN,1.54
SP,Logan Webb (15454569),Logan Webb,15454569,P,7600,COL@SF 09/21/2020 09:45PM ET,SF,8.81
SP,Marco Gonzales (15454006),Marco Gonzales,15454006,P,7600,HOU@SEA 09/21/2020 09:10PM ET,SEA,20.33
SP,Justus Sheffield (15454570),Justus Sheffield,15454570,P,7600,HOU@SEA 09/21/2020 09:10PM ET,SEA,15.61
SP,Deivi Garcia (15454568),Deivi Garcia,15454568,P,7600,NYY@TOR 09/21/2020 06:37PM ET,NYY,14.37
SP,Anthony DeSclafani (15454007),Anthony DeSclafani,15454007,P,7500,MIL@CIN 09/21/2020 06:40PM ET,CIN,5.11
SP,Brad Keller (15454573),Brad Keller,15454573,P,7500,STL@KC 09/21/2020 08:05PM ET,KC,16.01
RP,Kwang Hyun Kim (15454575),Kwang Hyun Kim,15454575,P,7500,STL@KC 09/21/2020 08:05PM ET,STL,13.53
RP,Justin Dunn (15454572),Justin Dunn,15454572,P,7500,HOU@SEA 09/21/2020 09:10PM ET,SEA,11.54
SP,Jonathan Loaisiga (15454574),Jonathan Loaisiga,15454574,P,7500,NYY@TOR 09/21/2020 06:37PM ET,NYY,7.2
SP,Chase Anderson (15454576),Chase Anderson,15454576,P,7500,NYY@TOR 09/21/2020 06:37PM ET,TOR,5.58
SP,Miles Mikolas (15454580),Miles Mikolas,15454580,P,7400,STL@KC 09/21/2020 08:05PM ET,STL,0
SP,Andrew Suarez (15454578),Andrew Suarez,15454578,P,7400,COL@SF 09/21/2020 09:45PM ET,SF,2.46
SP,Nate Pearson (15454579),Nate Pearson,15454579,P,7400,NYY@TOR 09/21/2020 06:37PM ET,TOR,6.44
SP,Charlie Morton (15454577),Charlie Morton,15454577,P,7400,TB@NYM 09/21/2020 07:10PM ET,TB,10.86
RP,Richard Lovelady (15454584),Richard Lovelady,15454584,P,7300,STL@KC 09/21/2020 08:05PM ET,KC,-0.95
RP,Sam Coonrod (15454582),Sam Coonrod,15454582,P,7300,COL@SF 09/21/2020 09:45PM ET,SF,0.73
SP,Tyler Anderson (15454583),Tyler Anderson,15454583,P,7300,COL@SF 09/21/2020 09:45PM ET,SF,9.04
SP,Jose Urquidy (15454581),Jose Urquidy,15454581,P,7300,HOU@SEA 09/21/2020 09:10PM ET,HOU,12.8
SP,Tejay Antone (15454586),Tejay Antone,15454586,P,7200,MIL@CIN 09/21/2020 06:40PM ET,CIN,10.02
RP,Conner Menez (15454585),Conner Menez,15454585,P,7200,COL@SF 09/21/2020 09:45PM ET,SF,4.61
SP,Pablo Lopez (15454588),Pablo Lopez,15454588,P,7200,MIA@ATL 09/21/2020 07:10PM ET,MIA,15.88
SP,Jordan Montgomery (15454008),Jordan Montgomery,15454008,P,7200,NYY@TOR 09/21/2020 06:37PM ET,NYY,10.8
SP,Matt Shoemaker (15454587),Matt Shoemaker,15454587,P,7200,NYY@TOR 09/21/2020 06:37PM ET,TOR,12.83
SP,Jake Faria (15454594),Jake Faria,15454594,P,7100,MIL@CIN 09/21/2020 06:40PM ET,MIL,0
SP,Trevor Williams (15454593),Trevor Williams,15454593,P,7100,CHC@PIT 09/21/2020 07:05PM ET,PIT,8.08
SP,Drew Smyly (15454591),Drew Smyly,15454591,P,7100,COL@SF 09/21/2020 09:45PM ET,SF,12.92
SP,Erik Swanson (15454592),Erik Swanson,15454592,P,7100,HOU@SEA 09/21/2020 09:10PM ET,SEA,-0.25
SP,Ryan Yarbrough (15454589),Ryan Yarbrough,15454589,P,7100,TB@NYM 09/21/2020 07:10PM ET,TB,11.58
RP,Seth Lugo (15454590),Seth Lugo,15454590,P,7100,TB@NYM 09/21/2020 07:10PM ET,NYM,7.13
SP,Zack Brown (15454599),Zack Brown,15454599,P,7000,MIL@CIN 09/21/2020 06:40PM ET,MIL,0
SP,Chad Kuhl (15454598),Chad Kuhl,15454598,P,7000,CHC@PIT 09/21/2020 07:05PM ET,PIT,9.11
SP,Kevin Gausman (15454595),Kevin Gausman,15454595,P,7000,COL@SF 09/21/2020 09:45PM ET,SF,18.83
SP,Sandy Alcantara (15454596),Sandy Alcantara,15454596,P,7000,MIA@ATL 09/21/2020 07:10PM ET,MIA,16.7
SP,Tanner Roark (15454009),Tanner Roark,15454009,P,7000,NYY@TOR 09/21/2020 06:37PM ET,TOR,7.61
SP,Trent Thornton (15454597),Trent Thornton,15454597,P,7000,NYY@TOR 09/21/2020 06:37PM ET,TOR,-0.02
SP,Jose Quintana (15454601),Jose Quintana,15454601,P,6900,CHC@PIT 09/21/2020 07:05PM ET,CHC,9.35
SP,Antonio Senzatela (15454600),Antonio Senzatela,15454600,P,6900,COL@SF 09/21/2020 09:45PM ET,COL,14.47
RP,Rico Garcia (15454602),Rico Garcia,15454602,P,6900,COL@SF 09/21/2020 09:45PM ET,SF,1.52
RP,Adam Conley (15454604),Adam Conley,15454604,P,6900,MIA@ATL 09/21/2020 07:10PM ET,MIA,0
SP,Sean Reid-Foley (15454603),Sean Reid-Foley,15454603,P,6900,NYY@TOR 09/21/2020 06:37PM ET,TOR,4.72
RP,JT Brubaker (15454010),JT Brubaker,15454010,P,6800,CHC@PIT 09/21/2020 07:05PM ET,PIT,9.67
RP,Daniel Ponce de Leon (15454605),Daniel Ponce de Leon,15454605,P,6800,STL@KC 09/21/2020 08:05PM ET,STL,9.85
SP,Genesis Cabrera (15454606),Genesis Cabrera,15454606,P,6700,STL@KC 09/21/2020 08:05PM ET,STL,5.44
SP,Eric Lauer (15454615),Eric Lauer,15454615,P,6600,MIL@CIN 09/21/2020 06:40PM ET,MIL,0.4
SP,Kris Bubic (15454610),Kris Bubic,15454610,P,6600,STL@KC 09/21/2020 08:05PM ET,KC,12.78
SP,Trevor Cahill (15454609),Trevor Cahill,15454609,P,6600,COL@SF 09/21/2020 09:45PM ET,SF,10.3
RP,Elieser Hernandez (15454611),Elieser Hernandez,15454611,P,6600,MIA@ATL 09/21/2020 07:10PM ET,MIA,15.82
SP,Jordan Holloway (15454613),Jordan Holloway,15454613,P,6600,MIA@ATL 09/21/2020 07:10PM ET,MIA,-1.05
SP,Jordan Yamamoto (15454614),Jordan Yamamoto,15454614,P,6600,MIA@ATL 09/21/2020 07:10PM ET,MIA,-3.72
SP,Yusei Kikuchi (15454608),Yusei Kikuchi,15454608,P,6600,HOU@SEA 09/21/2020 09:10PM ET,SEA,12.23
RP,Jacob Waguespack (15454612),Jacob Waguespack,15454612,P,6600,NYY@TOR 09/21/2020 06:37PM ET,TOR,1.54
SP,Josh Fleming (15454011),Josh Fleming,15454011,P,6600,TB@NYM 09/21/2020 07:10PM ET,TB,13.38
RP,Jalen Beeks (15454607),Jalen Beeks,15454607,P,6600,TB@NYM 09/21/2020 07:10PM ET,TB,5.88
RP,Tyson Miller (15454621),Tyson Miller,15454621,P,6500,CHC@PIT 09/21/2020 07:05PM ET,CHC,1.12
RP,Manuel Rodriguez (15454622),Manuel Rodriguez,15454622,P,6500,CHC@PIT 09/21/2020 07:05PM ET,CHC,0
RP,Jason Adam (15454623),Jason Adam,15454623,P,6500,CHC@PIT 09/21/2020 07:05PM ET,CHC,5.24
SP,Jharel Cotton (15454624),Jharel Cotton,15454624,P,6500,CHC@PIT 09/21/2020 07:05PM ET,CHC,0
RP,Craig Kimbrel (15454625),Craig Kimbrel,15454625,P,6500,CHC@PIT 09/21/2020 07:05PM ET,CHC,3.19
RP,Rowan Wick (15454626),Rowan Wick,15454626,P,6500,CHC@PIT 09/21/2020 07:05PM ET,CHC,2.77
RP,Dan Winkler (15454627),Dan Winkler,15454627,P,6500,CHC@PIT 09/21/2020 07:05PM ET,CHC,2.58
SP,Keegan Thompson (15454628),Keegan Thompson,15454628,P,6500,CHC@PIT 09/21/2020 07:05PM ET,CHC,0
