Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
2020,"Justin Dunn","SEA",7,34,9,6.4286,1.4,2.5714,0.2059,0.1471,0.0588,0.259259259,1.7143,0.2632,0.3922,7.433991758449707,6.258339687330382,19268
2020,"Zac Gallen","ARI",12.2,52,9.9473,4.9737,2,0.7105,0.2692,0.1346,0.1346,0.2,1.2632,0.2667,0.9589,3.621960436449707,3.842692172159428,19291
2020,"Trevor Richards","TBR",6.2,28,6.75,2.7,2.5,2.7,0.1786,0.0714,0.1071,0.24,1.2,0.2105,0.7692,6.448260973449708,6.6946946907020575,19309
2020,"Cal Quantrill","2 Tms",6.2,28,12.1499,4.05,3,0,0.3214,0.1071,0.2143,0.24,1.35,0.375,1,1.7982842234497076,3.575318887959108,19312
2020,"Corbin Burnes","MIL",14,61,10.9286,5.1429,2.125,0,0.2787,0.1311,0.1475,0.188679245,1.2857,0.2778,0.7778,2.4339917594497074,4.126414187465396,19361
2020,"Shane Bieber","CLE",22.1,78,13.2985,2.0149,6.6,0,0.4231,0.0641,0.359,0.109589041,0.5821,0.2,0.9231,0.864691976449707,2.1024355988613674,19427
2020,"Aaron Civale","CLE",19,72,6.1579,1.4211,4.3333,0.4737,0.1806,0.0417,0.1389,0.223880597,0.9474,0.2545,0.5422,2.937751158449707,4.643716166050811,19479
2020,"Kyle Wright","ATL",5.2,30,6.3529,9.5294,0.6667,1.5882,0.1333,0.2,-0.0667,0.333333333,2.4706,0.3684,0.4762,7.207077127449708,6.65516228561402,19665
2020,"Dustin May","LAD",9,37,10,4,2.5,1,0.2703,0.1081,0.1622,0.21875,1.2222,0.2857,0.9434,4.0371663614497075,4.128438565797277,19716
2020,"Jonathan Loaisiga","NYY",6,25,7.5,1.5,5,0,0.2,0.04,0.16,0.272727272,1.1667,0.3529,0.7778,2.981610807449708,3.9688572232921926,19753
2020,"Michael King","NYY",6,29,9,9,1,3,0.2069,0.2069,0,0.217391304,1.8333,0.2,0.4878,8.481610806449707,6.780934584140779,19853
2020,"Brandon Bielak","HOU",5.2,27,11.1176,7.9411,1.4,3.1765,0.2593,0.1852,0.0741,0.227272727,1.7647,0.2308,0.6944,7.9129553274497075,5.415374196076601,19866
2020,"Zach Plesac","CLE",9,35,12,2,6,1,0.3429,0.0571,0.2857,0.181818181,0.8889,0.25,0.9091,2.5927219184497075,2.4646060287952425,19979
2020,"Chris Paddack","SDP",8,40,6.75,2.25,3,2.25,0.15,0.05,0.1,0.368421052,2,0.4,0.5303,5.648277473449707,5.360016722977162,20099
2020,"Anthony Kay","TOR",5.2,25,4.7647,3.1765,1.5,0,0.12,0.08,0.04,0.304347826,1.5882,0.35,0.8889,3.148277473449707,5.238904645897485,20387
2020,"Nick Margevicius","SEA",5,18,5.4,1.8,3,1.8,0.1667,0.0556,0.1111,0.176470588,0.8,0.1538,1,5.148277473449707,4.52277030646801,20395
2020,"Enoli Paredes","HOU",5.1,20,5.0625,3.375,1.5,0,0.15,0.1,0.05,0.125,0.75,0.1429,0.8,3.710780988449707,4.821440149289226,20447
2020,"Randy Dobnak","MIN",9.1,49,4.8214,4.8214,1,0.9643,0.102,0.102,0,0.395348837,2.3572,0.4211,0.8252,5.0768557894497075,6.011082822383239,23798
2020,"Brady Singer","KCR",13.2,57,6.5853,5.2683,1.25,1.9756,0.1754,0.1404,0.0351,0.204081632,1.3171,0.1944,0.6522,6.294611262449707,5.608080680900997,25377
