Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2020,"Whit Merrifield","KCR",19,83,77,16,13,1,0,2,10,5,5,0,12,1,0,0,2,5,2,0.207792207,11281
2020,"Jesus Aguilar","MIA",10,40,36,7,6,1,0,0,3,6,1,0,8,0,3,0,0,0,0,0.194444444,11342
2020,"Yasmani Grandal","CHW",14,56,46,9,6,1,0,2,5,3,10,0,19,0,0,0,1,0,0,0.195652173,11368
2020,"Delino DeShields","CLE",7,21,19,3,3,0,0,0,2,2,2,0,6,0,0,0,0,2,0,0.157894736,11379
2020,"Gary Sanchez","NYY",16,64,56,8,3,1,0,4,7,7,7,0,21,1,0,0,2,0,0,0.142857142,11442
2020,"Mark Canha","OAK",18,75,58,15,11,2,0,2,11,11,12,0,18,3,2,0,0,2,0,0.258620689,11445
2020,"Tony Wolters","COL",18,51,48,10,9,1,0,0,2,4,3,0,14,0,0,0,0,0,0,0.208333333,11470
2020,"Christian Yelich","MIL",17,69,57,15,6,4,1,4,14,7,12,1,17,0,0,0,0,3,0,0.263157894,11477
2020,"Michael A. Taylor","WSN",7,20,19,2,0,1,0,1,1,1,1,0,3,0,0,0,2,0,0,0.105263157,11489
2020,"Manny Machado","SDP",18,76,68,24,9,5,1,9,17,18,8,2,13,0,0,0,5,3,0,0.352941176,11493
2020,"Bryce Harper","PHI",22,94,71,21,13,4,1,3,17,11,19,3,18,2,1,1,3,4,1,0.295774647,11579
2020,"Willson Contreras","CHC",20,75,61,13,6,4,0,3,11,9,8,1,24,6,0,0,2,0,1,0.213114754,11609
2020,"Nick Castellanos","CIN",20,80,69,16,7,3,1,5,12,14,9,0,25,2,0,0,3,0,2,0.231884057,11737
2020,"J.T. Realmuto","PHI",21,88,77,18,8,3,0,7,18,19,7,0,25,4,0,0,1,3,0,0.233766233,11739
2020,"Joc Pederson","LAD",18,64,52,8,6,1,0,1,8,1,8,0,9,3,0,0,3,1,0,0.153846153,11899
2020,"Hanser Alberto","BAL",18,76,73,19,12,5,0,2,9,8,2,0,13,0,1,0,2,2,0,0.260273972,11902
2020,"Joe Panik","TOR",11,38,34,10,7,3,0,0,4,0,4,0,7,0,0,0,1,0,0,0.294117647,11936
2020,"Travis Shaw","TOR",14,48,42,10,7,1,0,2,2,4,6,0,12,0,0,0,1,0,0,0.238095238,11982
2020,"Jon Berti","MIA",13,49,39,11,8,2,0,1,10,3,7,0,12,2,1,0,0,5,2,0.282051282,12037
2020,"Niko Goodrum","DET",19,71,61,11,7,1,1,2,7,8,8,0,28,0,2,0,1,4,0,0.180327868,12092
2020,"Max Kepler","MIN",16,62,50,14,9,3,0,2,10,9,10,0,9,1,1,0,1,3,0,0.28,12144
2020,"Nick Ahmed","ARI",18,66,61,14,7,5,0,2,7,11,5,0,16,0,0,0,1,0,0,0.229508196,12147
2020,"Eddie Rosario","MIN",18,69,65,15,10,2,0,3,7,10,4,1,12,0,0,0,2,1,1,0.23076923,12155
2020,"Austin Barnes","LAD",13,40,36,12,9,2,0,1,4,7,2,0,9,0,1,1,0,1,0,0.333333333,12158
2020,"Ben Gamel","MIL",15,55,48,13,7,5,0,1,7,5,7,0,16,0,0,0,0,0,2,0.270833333,12160
2020,"Xander Bogaerts","BOS",22,87,77,19,12,3,0,4,11,15,9,0,21,0,1,0,3,3,0,0.246753246,12161
2020,"Miguel Sano","MIN",19,69,63,18,5,8,0,5,14,8,6,0,33,0,0,0,0,0,0,0.285714285,12164
2020,"Maikel Franco","KCR",19,75,69,19,10,7,0,2,12,7,6,0,12,0,0,0,2,1,0,0.275362318,12179
2020,"Rougned Odor","TEX",12,47,43,7,4,2,0,1,3,5,3,0,17,1,0,0,0,0,0,0.162790697,12282
2020,"Tommy La Stella","2 Tms",13,58,49,14,9,3,0,2,9,9,7,0,4,1,1,0,3,0,0,0.285714285,12371
2020,"Kevin Pillar","2 Tms",15,61,58,21,11,6,2,2,12,11,2,0,10,1,0,0,1,1,0,0.362068965,12434
2020,"Curt Casali","CIN",9,30,24,8,4,1,0,3,4,4,5,0,7,1,0,0,1,0,0,0.333333333,12510
2020,"Kolten Wong","STL",16,64,53,10,9,0,1,0,6,3,8,1,9,1,1,1,0,1,0,0.188679245,12532
2020,"Marcus Semien","OAK",17,77,73,14,12,0,0,2,11,3,4,0,20,0,0,0,1,2,0,0.191780821,12533
2020,"C.J. Cron","DET",7,24,19,1,0,1,0,0,3,0,4,0,8,1,0,0,1,0,0,0.052631578,12546
2020,"Eugenio Suarez","CIN",19,76,65,12,4,4,0,4,9,12,10,1,22,1,0,0,0,0,0,0.184615384,12552
2020,"Trevor Story","COL",20,90,83,27,15,7,1,4,16,10,7,0,18,0,0,0,4,2,0,0.325301204,12564
2020,"Alex Dickerson","SFG",16,45,34,7,2,2,1,2,8,8,10,1,6,0,1,0,1,0,0,0.205882352,12649
2020,"Brad Miller","STL",14,56,44,13,8,2,1,2,8,7,11,1,10,1,0,0,0,1,0,0.295454545,12775
2020,"George Springer","HOU",18,77,63,12,7,1,0,4,12,7,10,0,15,3,0,0,1,0,0,0.19047619,12856
2020,"Brian Goodwin","2 Tms",16,60,55,16,4,7,1,4,8,10,4,0,17,1,0,0,0,0,0,0.29090909,12858
2020,"James McCann","CHW",10,35,32,12,9,1,0,2,7,7,1,0,8,1,1,0,1,0,0,0.375,12859
2020,"Anthony Rendon","LAA",21,95,71,21,9,5,1,6,15,14,23,2,12,1,0,0,5,0,0,0.295774647,12861
2020,"Gregory Polanco","PIT",16,56,51,12,5,4,0,3,5,10,4,0,23,0,1,0,0,2,0,0.235294117,12907
2020,"Francisco Lindor","CLE",18,77,70,19,13,4,0,2,7,8,5,1,16,2,0,0,4,1,0,0.271428571,12916
2020,"Brandon Nimmo","NYM",17,70,56,16,8,4,0,4,10,7,11,0,10,3,0,0,1,0,0,0.285714285,12927
2020,"Phillip Evans","PIT",5,20,17,5,3,1,0,1,4,6,3,0,2,0,0,0,0,0,0,0.294117647,12950
2020,"Austin Hedges","2 Tms",15,36,32,5,3,1,0,1,3,2,2,0,14,1,0,1,1,1,0,0.15625,12976
2020,"Michael Perez","TBR",12,29,26,6,3,2,0,1,2,9,1,0,7,1,1,0,1,0,0,0.23076923,12977
2020,"Javier Baez","CHC",20,80,74,12,8,3,0,1,7,4,4,0,26,1,1,0,4,0,0,0.162162162,12979
2020,"Cam Gallagher","KCR",10,26,23,3,2,1,0,0,1,0,3,0,5,0,0,0,0,0,0,0.130434782,12981
2020,"Jackie Bradley Jr.","BOS",22,86,76,20,13,4,0,3,10,12,8,0,17,1,1,0,1,1,0,0.263157894,12984
2020,"Teoscar Hernandez","TOR",16,69,64,21,11,2,0,8,14,15,5,0,19,0,0,0,1,1,1,0.328125,13066
2020,"Yoenis Cespedes","NYM",5,20,18,4,2,0,0,2,2,2,2,0,10,0,0,0,0,0,0,0.222222222,13110
2020,"Josh Bell","PIT",17,74,65,13,10,2,0,1,3,6,7,2,18,1,1,0,0,0,0,0.2,13145
2020,"Jorge Polanco","MIN",20,82,75,18,13,3,0,2,5,10,5,0,13,1,0,1,2,0,1,0.24,13152
2020,"Orlando Arcia","MIL",17,47,41,10,8,1,0,1,4,4,5,0,4,1,0,0,4,2,0,0.243902439,13185
2020,"Mike Zunino","TBR",12,28,24,5,1,3,0,1,3,1,2,0,13,2,0,0,0,0,0,0.208333333,13265
2020,"Max Muncy","LAD",21,87,74,16,9,2,0,5,12,7,11,1,21,2,0,0,2,0,0,0.216216216,13301
2020,"Ildemaro Vargas","2 Tms",10,25,22,4,2,1,1,0,4,2,2,0,4,0,1,0,1,0,0,0.181818181,13324
2020,"Omar Narvaez","MIL",15,48,45,9,5,2,0,2,3,4,3,0,20,0,0,0,0,0,0,0.2,13338
2020,"Bubba Starling","KCR",8,20,17,4,3,0,0,1,2,2,3,0,7,0,0,0,0,0,0,0.235294117,13356
2020,"Tyler Naquin","CLE",8,26,25,8,4,4,0,0,4,3,1,0,9,0,0,0,1,0,1,0.32,13359
2020,"Stephen Piscotty","OAK",16,61,54,12,8,3,0,1,5,10,4,0,16,1,1,1,0,3,0,0.222222222,13367
2020,"Erik Gonzalez","PIT",15,63,59,16,11,4,0,1,5,11,2,0,14,0,2,0,1,0,3,0.27118644,13369
2020,"Christian Walker","ARI",18,75,68,20,10,7,0,3,14,16,4,0,14,1,2,0,1,0,0,0.294117647,13419
2020,"Dwight Smith","BAL",12,42,39,6,5,0,0,1,4,3,2,1,12,1,0,0,0,1,0,0.153846153,13473
2020,"Jose  Ramirez","CLE",18,79,72,23,12,4,1,6,14,16,5,0,18,1,1,0,0,4,0,0.319444444,13510
2020,"Roman Quinn","PHI",15,53,51,13,7,3,1,2,6,3,2,0,13,0,0,0,0,2,0,0.25490196,13546
2020,"Jesse Winker","CIN",19,66,58,16,8,2,0,6,11,9,6,0,18,2,0,0,0,1,0,0.275862068,13590
2020,"Jose Peraza","BOS",19,64,62,15,8,7,0,0,6,4,2,0,9,0,0,0,3,0,0,0.241935483,13593
2020,"Mallex Smith","SEA",6,20,20,4,3,1,0,0,0,1,0,0,5,0,0,0,1,1,0,0.2,13608
2020,"Mookie Betts","LAD",20,92,85,27,16,1,0,10,20,20,6,0,13,1,0,0,0,3,0,0.317647058,13611
2020,"Ketel Marte","ARI",17,72,69,20,15,4,0,1,8,5,1,0,9,1,1,0,1,1,0,0.289855072,13613
2020,"Carson Kelly","ARI",11,35,33,9,7,2,0,0,2,5,2,0,11,0,0,0,2,0,0,0.272727272,13620
2020,"Jeimer Candelario","DET",18,67,60,17,8,4,3,2,10,6,7,0,18,0,0,0,0,1,1,0.283333333,13621
2020,"Corey Seager","LAD",16,68,61,22,12,7,0,3,10,14,5,0,7,1,1,0,2,0,0,0.360655737,13624
2020,"Jacob Stallings","PIT",14,49,40,12,9,1,0,2,7,4,7,0,13,0,0,2,0,0,0,0.3,13723
2020,"David Dahl","COL",11,46,43,7,6,0,1,0,6,3,1,0,14,1,1,0,0,0,0,0.162790697,13744
2020,"Chris Taylor","LAD",19,69,58,20,13,6,0,1,12,9,9,0,10,1,0,1,1,1,1,0.344827586,13757
2020,"Adalberto Mondesi","KCR",18,66,62,14,11,3,0,0,4,4,3,0,19,0,0,1,1,7,1,0.225806451,13769
2020,"Kevin Plawecki","BOS",9,35,33,14,10,4,0,0,5,8,1,0,5,1,0,0,1,1,0,0.424242424,13807
2020,"Joey Wendle","TBR",15,56,51,15,11,2,1,1,7,2,4,0,7,1,0,0,1,2,1,0.294117647,13853
2020,"Anthony Bemboom","LAA",7,23,19,3,3,0,0,0,4,0,2,0,5,1,0,1,0,0,1,0.157894736,13854
2020,"Rio Ruiz","BAL",19,71,61,15,9,3,0,3,8,14,8,1,15,0,1,1,1,1,0,0.245901639,14103
2020,"Joey Gallo","TEX",17,70,53,8,3,1,0,4,6,10,15,2,17,2,0,0,0,1,0,0.150943396,14128
2020,"Daniel Vogelbach","2 Tms",10,34,27,2,1,0,0,1,1,2,7,1,8,0,0,0,0,0,0,0.074074074,14130
2020,"Tim Lopes","SEA",12,40,39,7,5,2,0,0,2,3,1,0,10,0,0,0,0,2,0,0.179487179,14137
2020,"Byron Buxton","MIN",14,50,47,6,6,0,0,0,3,6,1,0,14,0,2,0,2,0,1,0.127659574,14161
2020,"Carlos Correa","HOU",22,82,72,20,15,4,0,1,7,14,9,1,12,1,0,0,2,0,0,0.277777777,14162
2020,"Andrew Velazquez","BAL",17,47,41,8,6,1,1,0,6,2,4,0,11,0,0,2,1,3,1,0.195121951,14196
2020,"Jorge Soler","KCR",18,71,59,15,9,2,0,4,8,12,8,0,17,2,0,0,2,0,0,0.254237288,14221
2020,"Matt Olson","OAK",19,80,64,14,5,2,1,6,10,18,16,1,18,0,0,0,1,0,0,0.21875,14344
2020,"Raimel Tapia","COL",16,62,51,19,15,2,2,0,10,7,9,0,10,0,1,0,0,1,2,0.372549019,14350
2020,"Lewis Brinson","MIA",10,25,24,6,3,2,0,1,2,2,1,0,7,0,0,0,1,0,0,0.25,14352
2020,"Jake Cave","MIN",11,33,30,6,4,0,1,1,4,3,2,0,18,1,0,0,0,0,0,0.2,14477
2020,"Renato Nunez","BAL",20,88,80,18,10,3,0,5,11,10,6,0,26,1,1,0,1,0,0,0.225,14503
2020,"Pedro Severino","BAL",20,77,66,20,13,3,1,3,9,11,10,0,16,0,0,1,1,0,0,0.303030303,14523
2020,"Anthony Santander","BAL",20,90,82,21,8,5,0,8,11,14,6,1,11,2,0,0,2,0,0,0.25609756,14551
2020,"Nomar Mazara","CHW",15,51,43,8,6,2,0,0,6,4,5,0,14,3,0,0,0,0,0,0.186046511,14553
2020,"Franmil Reyes","CLE",17,68,61,16,14,1,0,1,5,6,7,0,22,0,0,0,1,0,0,0.262295081,14566
2020,"David Bote","CHC",12,40,36,3,3,0,0,0,4,1,3,0,12,1,0,0,2,0,0,0.083333333,14593
2020,"Tzu-Wei Lin","BOS",10,23,21,3,3,0,0,0,2,0,1,0,9,0,0,1,1,0,0,0.142857142,14678
2020,"Harold Castro","DET",8,23,20,7,5,2,0,0,3,1,3,0,4,0,0,0,0,0,0,0.35,14691
2020,"Manuel Margot","TBR",11,37,31,6,3,2,0,1,6,2,6,0,8,0,0,0,0,2,0,0.193548387,14712
2020,"Luke Voit","NYY",18,74,68,24,12,3,0,9,18,18,5,0,19,1,0,0,0,0,0,0.352941176,14811
2020,"Kyle Farmer","CIN",8,22,21,3,2,1,0,0,0,2,0,0,5,1,0,0,0,1,0,0.142857142,14813
2020,"JaCoby Jones","DET",16,53,48,16,6,7,0,3,10,9,2,0,12,2,1,0,1,0,0,0.333333333,14818
2020,"Mike Yastrzemski","SFG",19,86,71,20,9,5,2,4,19,13,14,1,18,1,0,0,0,1,0,0.28169014,14854
2020,"Pat Valaika","BAL",22,63,59,19,13,2,0,4,8,9,3,0,11,0,0,1,1,0,1,0.322033898,14885
2020,"Tony Kemp","OAK",10,36,29,7,6,1,0,0,3,1,6,0,7,0,0,1,0,1,0,0.24137931,14894
2020,"Johan Camargo","ATL",18,62,60,10,4,5,0,1,6,4,1,0,21,1,0,0,0,0,0,0.166666666,14950
2020,"Victor Caratini","CHC",15,41,38,10,5,5,0,0,1,4,3,0,9,0,0,0,0,0,0,0.263157894,14968
2020,"Adam Engel","CHW",11,29,29,9,5,3,0,1,4,2,0,0,6,0,0,0,0,0,0,0.310344827,15082
2020,"Ryan McMahon","COL",18,74,63,17,10,1,1,5,11,15,10,0,26,1,0,0,1,0,1,0.269841269,15112
2020,"Hunter Dozier","KCR",12,49,41,12,7,2,0,3,9,7,8,0,10,0,0,0,1,0,0,0.292682926,15117
2020,"Mitch Garver","MIN",9,29,25,2,1,0,0,1,3,1,3,0,14,1,0,0,1,0,0,0.08,15161
2020,"Josh VanMeter","CIN",8,24,20,2,0,1,0,1,3,1,3,0,7,1,0,0,0,1,0,0.1,15170
2020,"Tim Anderson","CHW",15,67,63,19,12,3,0,4,16,9,3,0,15,1,0,0,1,3,0,0.301587301,15172
2020,"Chad Pinder","OAK",8,23,20,2,2,0,0,0,2,0,3,0,6,0,0,0,0,0,0,0.1,15191
2020,"Adam Frazier","PIT",19,80,75,16,11,2,0,3,10,10,4,0,13,1,0,0,1,1,2,0.213333333,15223
2020,"Mike Tauchman","NYY",16,53,46,14,12,2,0,0,11,5,6,0,11,1,0,0,1,4,0,0.304347826,15274
2020,"Garrett Cooper","MIA",5,21,20,7,3,3,0,1,2,6,1,0,5,0,0,0,0,0,0,0.35,15279
2020,"Jeff McNeil","NYM",19,77,67,19,12,7,0,0,6,7,6,0,9,2,2,0,2,0,0,0.283582089,15362
2020,"Jack Mayfield","HOU",7,21,20,4,4,0,0,0,2,2,0,0,6,0,0,1,1,0,0,0.2,15402
2020,"Kris Bryant","CHC",11,47,43,7,4,2,0,1,4,1,4,0,12,0,0,0,1,0,0,0.162790697,15429
2020,"Hunter Renfroe","TBR",15,53,45,5,1,1,0,3,8,8,8,0,14,0,0,0,2,1,0,0.111111111,15464
2020,"Victor Reyes","DET",19,68,67,20,15,2,2,1,11,4,1,0,14,0,0,0,0,2,0,0.298507462,15487
2020,"J.P. Crawford","SEA",15,67,62,11,10,0,0,1,9,4,3,0,14,1,1,0,2,1,1,0.177419354,15491
2020,"Amed Rosario","NYM",14,51,50,9,6,1,1,1,9,6,1,0,11,0,0,0,1,0,0,0.18,15518
2020,"Mike Ford","NYY",13,44,40,8,3,4,0,1,2,7,3,0,10,1,0,0,2,0,0,0.2,15585
2020,"Aaron Judge","NYY",6,25,22,8,1,1,0,6,8,12,3,0,4,0,0,0,1,0,0,0.363636363,15640
2020,"Dominic Smith","NYM",16,61,56,17,9,5,0,3,7,13,3,0,12,0,2,0,1,0,0,0.303571428,15653
2020,"Austin Meadows","TBR",13,48,43,9,5,3,1,0,5,5,4,0,17,0,1,0,0,0,0,0.209302325,15672
2020,"Jose Abreu","CHW",20,83,78,21,13,4,0,4,8,11,5,1,20,0,0,0,4,0,0,0.269230769,15676
2020,"Rowdy Tellez","TOR",15,51,48,18,9,3,0,6,10,14,3,0,9,0,0,0,0,0,0,0.375,15679
2020,"Chance Sisco","BAL",14,49,38,9,5,2,0,2,6,5,8,0,16,3,0,0,1,0,0,0.236842105,15694
2020,"Tyler O'Neill","STL",15,54,48,8,5,1,0,2,6,6,6,0,13,0,0,0,1,0,0,0.166666666,15711
2020,"Tyler Wade","NYY",14,33,30,5,3,2,0,0,4,1,2,0,5,1,0,0,0,0,0,0.166666666,15730
2020,"Austin Nola","SEA",12,46,45,17,10,3,1,3,9,14,1,0,6,0,0,0,0,0,0,0.377777777,15941
2020,"Clint Frazier","NYY",13,50,42,14,6,4,0,4,8,12,7,0,13,1,0,0,1,1,0,0.333333333,15983
2020,"Willy Adames","TBR",15,54,49,10,3,6,0,1,6,4,5,0,18,0,0,0,2,1,0,0.204081632,15986
2020,"Cody Bellinger","LAD",19,81,70,14,9,3,0,2,12,6,11,0,8,0,0,0,3,1,0,0.2,15998
2020,"Austin Slater","SFG",10,35,32,9,7,1,0,1,5,3,3,0,8,0,0,0,0,2,0,0.28125,16153
2020,"J.D. Davis","NYM",19,73,63,16,12,2,0,2,5,7,6,0,16,3,1,0,2,0,0,0.253968253,16219
2020,"Bradley Zimmer","CLE",9,24,19,4,3,0,0,1,2,3,1,0,7,3,1,0,2,0,1,0.210526315,16221
2020,"Trea Turner","WSN",16,66,57,16,8,4,1,3,10,6,8,0,8,1,0,0,1,2,3,0.280701754,16252
2020,"Oscar Mercado","CLE",10,29,26,5,4,1,0,0,3,3,3,0,7,0,0,0,0,1,0,0.192307692,16375
2020,"Michael Conforto","NYM",20,77,66,24,17,4,0,3,11,10,9,0,15,2,0,0,1,1,3,0.363636363,16376
2020,"Jordan Luplow","CLE",8,26,20,3,2,1,0,0,4,0,5,0,3,1,0,0,0,0,1,0.15,16424
2020,"Ryan O'Hearn","KCR",16,46,40,8,6,2,0,0,2,7,6,0,15,0,0,0,0,0,0,0.2,16442
2020,"Luis Guillorme","NYM",9,22,17,6,5,1,0,0,2,1,4,0,7,0,1,0,1,1,0,0.352941176,16451
2020,"Rhys Hoskins","PHI",20,90,69,20,8,8,0,4,16,13,19,0,14,2,0,0,3,0,0,0.289855072,16472
2020,"Kyle Schwarber","CHC",20,77,68,16,7,4,0,5,11,11,8,0,26,1,0,0,3,0,0,0.235294117,16478
2020,"Matt Chapman","OAK",19,81,75,21,7,6,1,7,15,13,6,0,27,0,0,0,1,0,0,0.28,16505
2020,"Isiah Kiner-Falefa","TEX",17,65,58,16,12,2,1,1,10,3,5,0,3,2,0,0,2,4,2,0.275862068,16512
2020,"Ryan McBroom","KCR",15,35,33,7,3,2,0,2,3,2,2,0,13,0,0,0,1,0,0,0.212121212,16524
2020,"Mauricio Dubon","SFG",14,46,39,15,12,2,1,0,6,4,5,0,8,0,0,1,2,1,1,0.384615384,16530
2020,"Danny Jansen","TOR",12,43,35,7,4,2,0,1,6,4,7,0,10,0,0,1,0,0,0,0.2,16535
2020,"Shed Long Jr.","SEA",13,50,47,7,5,2,0,0,1,1,3,0,13,0,0,0,0,1,0,0.14893617,16542
2020,"Ozzie Albies","ATL",6,23,21,2,2,0,0,0,0,2,2,0,8,0,0,0,0,0,0,0.095238095,16556
2020,"Yandy Diaz","TBR",15,58,46,14,11,2,0,1,3,3,12,0,8,0,0,0,4,0,0,0.304347826,16578
2020,"Luis Urias","MIL",11,38,35,9,8,1,0,0,3,3,3,0,13,0,0,0,0,2,1,0.257142857,16622
2020,"Jose Trevino","TEX",9,31,28,4,2,2,0,0,2,2,1,0,4,1,1,0,0,0,0,0.142857142,16725
2020,"Colin Moran","PIT",19,72,62,18,10,5,0,3,13,7,9,0,17,1,0,0,4,0,0,0.29032258,16909
2020,"Chadwick Tromp","SFG",8,27,27,5,3,1,0,1,4,3,0,0,11,0,0,0,1,0,0,0.185185185,16953
2020,"Eddy Alvarez","MIA",6,20,17,3,3,0,0,0,3,1,2,0,7,1,0,0,0,0,0,0.176470588,16959
2020,"Gleyber Torres","NYY",13,51,43,12,11,1,0,0,5,4,8,0,8,0,0,0,1,0,0,0.279069767,16997
2020,"Magneuris Sierra","MIA",7,26,21,4,3,1,0,0,3,3,2,0,6,1,1,1,0,3,0,0.19047619,17023
2020,"Alex Verdugo","BOS",21,94,86,29,18,9,0,2,18,4,8,1,20,0,0,0,2,2,0,0.337209302,17027
2020,"Grayson Greiner","DET",7,21,20,2,0,2,0,0,3,2,0,0,8,1,0,0,1,0,0,0.1,17062
2020,"Ramon Laureano","OAK",19,82,67,15,10,1,1,3,11,6,9,0,21,5,1,0,3,0,1,0.223880597,17128
2020,"Yoan Moncada","CHW",18,78,66,18,9,5,0,4,11,15,11,0,21,0,1,0,0,0,0,0.272727272,17232
