Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Jon Gray (15414899),Jon Gray,15414899,P,6300,OAK@COL 09/16/2020 03:10PM ET,COL,5.87
SP,Joey Lucchesi (15414667),Joey Lucchesi,15414667,P,6300,LAD@SD 09/16/2020 04:10PM ET,SD,1.8
SP,Adrian Morejon (15414900),Adrian Morejon,15414900,P,6200,LAD@SD 09/16/2020 04:10PM ET,SD,9.36
RP,Ray Black (15414901),Ray Black,15414901,P,6000,STL@MIL 09/16/2020 05:10PM ET,MIL,0.45
SS,Trevor Story (15414668),Trevor Story,15414668,SS,5800,OAK@COL 09/16/2020 03:10PM ET,COL,10.96
SP,Chi Chi Gonzalez (15414902),Chi Chi Gonzalez,15414902,P,5800,OAK@COL 09/16/2020 03:10PM ET,COL,2.75
OF,Charlie Blackmon (15414669),Charlie Blackmon,15414669,OF,5700,OAK@COL 09/16/2020 03:10PM ET,COL,8.85
RP,Kenley Jansen (15414903),Kenley Jansen,15414903,P,5700,LAD@SD 09/16/2020 04:10PM ET,LAD,3.49
RP,Andrew Miller (15414904),Andrew Miller,15414904,P,5700,STL@MIL 09/16/2020 05:10PM ET,STL,1.61
3B,Nolan Arenado (15414670),Nolan Arenado,15414670,3B,5500,OAK@COL 09/16/2020 03:10PM ET,COL,7.54
SS,Fernando Tatis Jr. (15414671),Fernando Tatis Jr.,15414671,SS,5400,LAD@SD 09/16/2020 04:10PM ET,SD,11.46
SP,Luis Perdomo (15414905),Luis Perdomo,15414905,P,5400,LAD@SD 09/16/2020 04:10PM ET,SD,3.71
3B,Manny Machado (15414673),Manny Machado,15414673,3B,5200,LAD@SD 09/16/2020 04:10PM ET,SD,10.36
RP,Dennis Santana (15414906),Dennis Santana,15414906,P,5200,LAD@SD 09/16/2020 04:10PM ET,LAD,3.65
OF,Christian Yelich (15414672),Christian Yelich,15414672,OF,5200,STL@MIL 09/16/2020 05:10PM ET,MIL,8.38
OF,Mookie Betts (15414674),Mookie Betts,15414674,OF,5100,LAD@SD 09/16/2020 04:10PM ET,LAD,11
RP,Giovanny Gallegos (15414907),Giovanny Gallegos,15414907,P,5100,STL@MIL 09/16/2020 05:10PM ET,STL,3.24
2B,Keston Hiura (15414675),Keston Hiura,15414675,2B,5000,STL@MIL 09/16/2020 05:10PM ET,MIL,8.17
SP,Shelby Miller (15414908),Shelby Miller,15414908,P,5000,STL@MIL 09/16/2020 05:10PM ET,MIL,0
RP,Liam Hendriks (15414910),Liam Hendriks,15414910,P,4900,OAK@COL 09/16/2020 03:10PM ET,OAK,5.17
SP,Jake Woodford (15414909),Jake Woodford,15414909,P,4900,STL@MIL 09/16/2020 05:10PM ET,STL,2.61
1B/OF,Cody Bellinger (15414676),Cody Bellinger,15414676,1B/OF,4800,LAD@SD 09/16/2020 04:10PM ET,LAD,8.02
1B,Matt Olson (15414678),Matt Olson,15414678,1B,4700,OAK@COL 09/16/2020 03:10PM ET,OAK,7.98
SS,Marcus Semien (15414679),Marcus Semien,15414679,SS,4700,OAK@COL 09/16/2020 03:10PM ET,OAK,7.72
RP,Caleb Ferguson (15414911),Caleb Ferguson,15414911,P,4700,LAD@SD 09/16/2020 04:10PM ET,LAD,3.84
3B,Matt Chapman (15414765),Matt Chapman,15414765,3B,4600,OAK@COL 09/16/2020 03:10PM ET,OAK,8.35
1B,Eric Hosmer (15414764),Eric Hosmer,15414764,1B,4600,LAD@SD 09/16/2020 04:10PM ET,SD,9.97
RP,Joe Kelly (15414912),Joe Kelly,15414912,P,4600,LAD@SD 09/16/2020 04:10PM ET,LAD,2.61
2B/3B,Tommy La Stella (15414681),Tommy La Stella,15414681,2B/3B,4500,OAK@COL 09/16/2020 03:10PM ET,OAK,7.77
RP,J.B. Wendelken (15414914),J.B. Wendelken,15414914,P,4500,OAK@COL 09/16/2020 03:10PM ET,OAK,4.67
C,Austin Nola (15414683),Austin Nola,15414683,C,4500,LAD@SD 09/16/2020 04:10PM ET,SD,7.73
OF,Trent Grisham (15414684),Trent Grisham,15414684,OF,4500,LAD@SD 09/16/2020 04:10PM ET,SD,8.7
1B,Paul Goldschmidt (15414680),Paul Goldschmidt,15414680,1B,4500,STL@MIL 09/16/2020 05:10PM ET,STL,8.16
RP,Josh Hader (15414913),Josh Hader,15414913,P,4500,STL@MIL 09/16/2020 05:10PM ET,MIL,3.6
OF,Mark Canha (15414686),Mark Canha,15414686,OF,4400,OAK@COL 09/16/2020 03:10PM ET,OAK,7.62
SS,Corey Seager (15414685),Corey Seager,15414685,SS,4400,LAD@SD 09/16/2020 04:10PM ET,LAD,10.17
OF,Kevin Pillar (15414689),Kevin Pillar,15414689,OF,4300,OAK@COL 09/16/2020 03:10PM ET,COL,7.69
1B/3B,Max Muncy (15414687),Max Muncy,15414687,1B/3B,4300,LAD@SD 09/16/2020 04:10PM ET,LAD,7.34
RP,Seth Elledge (15414915),Seth Elledge,15414915,P,4300,STL@MIL 09/16/2020 05:10PM ET,STL,4.4
1B,Mitch Moreland (15414690),Mitch Moreland,15414690,1B,4200,LAD@SD 09/16/2020 04:10PM ET,SD,8.18
2B,Jake Cronenworth (15414693),Jake Cronenworth,15414693,2B,4200,LAD@SD 09/16/2020 04:10PM ET,SD,7.66
3B/OF,Tommy Edman (15414691),Tommy Edman,15414691,3B/OF,4200,STL@MIL 09/16/2020 05:10PM ET,STL,7.35
OF,Robbie Grossman (15414696),Robbie Grossman,15414696,OF,4100,OAK@COL 09/16/2020 03:10PM ET,OAK,7.81
3B,Justin Turner (15414697),Justin Turner,15414697,3B,4100,LAD@SD 09/16/2020 04:10PM ET,LAD,8
2B/SS,Brad Miller (15414694),Brad Miller,15414694,2B/SS,4100,STL@MIL 09/16/2020 05:10PM ET,STL,8
OF,Ramon Laureano (15414698),Ramon Laureano,15414698,OF,4000,OAK@COL 09/16/2020 03:10PM ET,OAK,6.98
SP,Paul Blackburn (15414916),Paul Blackburn,15414916,P,4000,OAK@COL 09/16/2020 03:10PM ET,OAK,0
RP,Joakim Soria (15414917),Joakim Soria,15414917,P,4000,OAK@COL 09/16/2020 03:10PM ET,OAK,3.54
RP,Alexander Guillen (15414920),Alexander Guillen,15414920,P,4000,OAK@COL 09/16/2020 03:10PM ET,COL,0
RP,Joe Harvey (15414922),Joe Harvey,15414922,P,4000,OAK@COL 09/16/2020 03:10PM ET,COL,2.28
RP,Phillip Diehl (15414935),Phillip Diehl,15414935,P,4000,OAK@COL 09/16/2020 03:10PM ET,COL,0.45
SP,Tyler Baum (15414941),Tyler Baum,15414941,P,4000,OAK@COL 09/16/2020 03:10PM ET,OAK,0
RP,Yusmeiro Petit (15414942),Yusmeiro Petit,15414942,P,4000,OAK@COL 09/16/2020 03:10PM ET,OAK,2.57
RP,Jesus Tinoco (15414944),Jesus Tinoco,15414944,P,4000,OAK@COL 09/16/2020 03:10PM ET,COL,5.15
RP,Ben Bowden (15414945),Ben Bowden,15414945,P,4000,OAK@COL 09/16/2020 03:10PM ET,COL,0
RP,Scott Oberg (15414947),Scott Oberg,15414947,P,4000,OAK@COL 09/16/2020 03:10PM ET,COL,0
SP,Grant Holmes (15414948),Grant Holmes,15414948,P,4000,OAK@COL 09/16/2020 03:10PM ET,OAK,0
RP,Daniel Bard (15414949),Daniel Bard,15414949,P,4000,OAK@COL 09/16/2020 03:10PM ET,COL,3.74
RP,Jairo Diaz (15414957),Jairo Diaz,15414957,P,4000,OAK@COL 09/16/2020 03:10PM ET,COL,0.85
RP,Jake Diekman (15414958),Jake Diekman,15414958,P,4000,OAK@COL 09/16/2020 03:10PM ET,OAK,4.24
RP,Mychal Givens (15414959),Mychal Givens,15414959,P,4000,OAK@COL 09/16/2020 03:10PM ET,COL,3.71
RP,Miguel Romero (15414961),Miguel Romero,15414961,P,4000,OAK@COL 09/16/2020 03:10PM ET,OAK,0
SP,Ryan Rolison (15414968),Ryan Rolison,15414968,P,4000,OAK@COL 09/16/2020 03:10PM ET,COL,0
RP,A.J. Puk (15414970),A.J. Puk,15414970,P,4000,OAK@COL 09/16/2020 03:10PM ET,OAK,0
RP,Wade Davis (15414974),Wade Davis,15414974,P,4000,OAK@COL 09/16/2020 03:10PM ET,COL,-1.87
RP,Lou Trivino (15414977),Lou Trivino,15414977,P,4000,OAK@COL 09/16/2020 03:10PM ET,OAK,3.89
SP,Daulton Jefferies (15414981),Daulton Jefferies,15414981,P,4000,OAK@COL 09/16/2020 03:10PM ET,OAK,-7.7
RP,Tim Collins (15414982),Tim Collins,15414982,P,4000,OAK@COL 09/16/2020 03:10PM ET,COL,0
RP,Jordan Weems (15414983),Jordan Weems,15414983,P,4000,OAK@COL 09/16/2020 03:10PM ET,OAK,7.66
RP,Yency Almonte (15414984),Yency Almonte,15414984,P,4000,OAK@COL 09/16/2020 03:10PM ET,COL,3.65
RP,T.J. McFarland (15414986),T.J. McFarland,15414986,P,4000,OAK@COL 09/16/2020 03:10PM ET,OAK,2.16
RP,Carlos Estevez (15414988),Carlos Estevez,15414988,P,4000,OAK@COL 09/16/2020 03:10PM ET,COL,1.93
RP,Burch Smith (15414990),Burch Smith,15414990,P,4000,OAK@COL 09/16/2020 03:10PM ET,OAK,8.37
RP,Ashton Goudeau (15414991),Ashton Goudeau,15414991,P,4000,OAK@COL 09/16/2020 03:10PM ET,COL,-3.1
RP,James Pazos (15414997),James Pazos,15414997,P,4000,OAK@COL 09/16/2020 03:10PM ET,COL,-2.5
RP,Wandisson Charles (15414998),Wandisson Charles,15414998,P,4000,OAK@COL 09/16/2020 03:10PM ET,OAK,0
SP,James Kaprielian (15415002),James Kaprielian,15415002,P,4000,OAK@COL 09/16/2020 03:10PM ET,OAK,3.3
SP,Antonio Santos (15415003),Antonio Santos,15415003,P,4000,OAK@COL 09/16/2020 03:10PM ET,COL,0.4
SP,Daniel Gossett (15415005),Daniel Gossett,15415005,P,4000,OAK@COL 09/16/2020 03:10PM ET,OAK,0
RP,Jaime Schultz (15415006),Jaime Schultz,15415006,P,4000,OAK@COL 09/16/2020 03:10PM ET,OAK,0
RP,Jose Mujica (15415013),Jose Mujica,15415013,P,4000,OAK@COL 09/16/2020 03:10PM ET,COL,-10
RP,Tyler Kinley (15415016),Tyler Kinley,15415016,P,4000,OAK@COL 09/16/2020 03:10PM ET,COL,2.15
RP,Michel Baez (15414918),Michel Baez,15414918,P,4000,LAD@SD 09/16/2020 04:10PM ET,SD,3.7
RP,Josh Sborz (15414919),Josh Sborz,15414919,P,4000,LAD@SD 09/16/2020 04:10PM ET,LAD,2.32
RP,Javy Guerra (15414921),Javy Guerra,15414921,P,4000,LAD@SD 09/16/2020 04:10PM ET,SD,0.67
SP,Josiah Gray (15414924),Josiah Gray,15414924,P,4000,LAD@SD 09/16/2020 04:10PM ET,LAD,0
SP,Cole Wilcox (15414926),Cole Wilcox,15414926,P,4000,LAD@SD 09/16/2020 04:10PM ET,SD,0
RP,Victor Gonzalez (15414928),Victor Gonzalez,15414928,P,4000,LAD@SD 09/16/2020 04:10PM ET,LAD,7.08
SP,Andre Jackson (15414933),Andre Jackson,15414933,P,4000,LAD@SD 09/16/2020 04:10PM ET,LAD,0
SP,Clayton Beeter (15414936),Clayton Beeter,15414936,P,4000,LAD@SD 09/16/2020 04:10PM ET,LAD,0
RP,Pierce Johnson (15414937),Pierce Johnson,15414937,P,4000,LAD@SD 09/16/2020 04:10PM ET,SD,3.54
RP,Dylan Floro (15414938),Dylan Floro,15414938,P,4000,LAD@SD 09/16/2020 04:10PM ET,LAD,2.79
RP,Blake Treinen (15414946),Blake Treinen,15414946,P,4000,LAD@SD 09/16/2020 04:10PM ET,LAD,2.98
SP,Ryan Weathers (15414950),Ryan Weathers,15414950,P,4000,LAD@SD 09/16/2020 04:10PM ET,SD,0
RP,Jose Castillo (15414951),Jose Castillo,15414951,P,4000,LAD@SD 09/16/2020 04:10PM ET,SD,0
RP,Pedro Baez (15414952),Pedro Baez,15414952,P,4000,LAD@SD 09/16/2020 04:10PM ET,LAD,1.95
RP,Scott Alexander (15414954),Scott Alexander,15414954,P,4000,LAD@SD 09/16/2020 04:10PM ET,LAD,2.69
SP,Anderson Espinoza (15414956),Anderson Espinoza,15414956,P,4000,LAD@SD 09/16/2020 04:10PM ET,SD,0
RP,Emilio Pagan (15414960),Emilio Pagan,15414960,P,4000,LAD@SD 09/16/2020 04:10PM ET,SD,2.48
