Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
2020,"Brad Hand","CLE",5.1,21,10.1251,3.375,3,0,0.2857,0.0952,0.1905,0.166666666,0.9375,0.2308,0.6,2.0229261660214846,4.235138463704883,9111
2020,"Nathan Eovaldi","BOS",22.1,98,7.6567,2.0149,3.8,2.0149,0.1939,0.051,0.1429,0.311111111,1.4776,0.3433,0.7143,5.297190136021484,4.587933825530364,9132
2020,"Patrick Corbin","WSN",16,72,4.5,3.375,1.3333,1.125,0.1111,0.0833,0.0278,0.276923076,1.5,0.2857,0.7075,4.8979331970214846,5.362231753580272,9323
2020,"Jared Hughes","NYM",7.2,38,8.2174,7.0434,1.1667,0,0.1842,0.1579,0.0263,0.233333333,1.6956,0.3043,0.4667,4.452275352021484,5.478218008722527,9325
2020,"Josh Tomlin","ATL",11,48,9,4.0909,2.2,0.8182,0.2292,0.1042,0.125,0.275,1.4545,0.3333,0.7051,3.966115015021485,4.92945898771286,9388
2020,"Dallas Keuchel","CHW",24.1,104,4.8082,2.2192,2.1667,0.7397,0.125,0.0577,0.0673,0.265306122,1.3151,0.2892,0.8562,3.8876602370214846,4.354574885073446,9434
2020,"Jeremy Jeffress","CHC",7.1,26,7.3637,4.9091,1.5,0,0.2308,0.1538,0.0769,0.047619047,0.6818,0.0667,0.8333,3.5570259650214844,4.361465430040901,9490
2020,"Garrett Richards","SDP",22.1,88,6.0448,2.0149,3,0.806,0.1705,0.0568,0.1136,0.253012048,1.1642,0.2879,0.819,3.6404712450214842,4.061151375544483,9784
2020,"Brandon Kintzler","MIA",9.1,35,3.8572,1.9286,2,0,0.1143,0.0571,0.0571,0.151515151,0.75,0.1724,1,2.9336467180214845,3.9870783233257363,9939
2020,"Mike Minor","TEX",16.2,72,7.02,2.7,2.6,2.7,0.1806,0.0694,0.1111,0.272727272,1.38,0.2653,0.5,6.387926717021484,5.201559214994039,10021
2020,"Tyler Matzek","ATL",9.1,38,10.6072,2.8929,3.6667,0,0.2895,0.0789,0.2105,0.2,1.0714,0.2917,0.8,1.7550710800214846,3.861934291454423,10058
2020,"Caleb Thielbar","MIN",5,18,16.2,0,9,0,0.5,0,0.5,0.166666666,0.6,0.3333,1,-0.45206680297851554,0.33449265360832214,10078
2020,"Kyle Gibson","TEX",17.1,76,7.2692,3.1154,2.3333,1.5577,0.1842,0.0789,0.1053,0.246376811,1.3269,0.2692,0.7071,4.994090593021484,3.99199549653387,10123
2020,"Brad Boxberger","MIA",6.2,28,5.4,4.05,1.3333,2.7,0.1429,0.1071,0.0357,0.2,1.2,0.1579,1,7.197912947021485,5.362640697024434,10133
2020,"Ryan Weber","BOS",10,43,2.7,4.5,0.6,1.8,0.0698,0.1163,-0.0465,0.236842105,1.4,0.2121,0.7143,6.6479331970214846,5.62105211019516,10160
2020,"Ryan Tepera","CHC",8.2,40,18.6922,5.1923,3.6,1.0385,0.45,0.125,0.325,0.235294117,1.5,0.4667,0.6349,2.5710123400214844,1.9785832213523578,10291
2020,"Zack Wheeler","PHI",13,51,6.9231,1.3846,5,1.3846,0.1961,0.0392,0.1569,0.229166666,1,0.25,0.8036,4.3017793500214845,3.5118708225396964,10310
2020,"Aaron Loup","TBR",9.1,37,8.6786,1.9286,4.5,1.9286,0.2432,0.0541,0.1892,0.21875,0.9643,0.2273,0.8537,5.290797992021485,3.7691916853163607,10343
2020,"Robbie Erlin","2 Tms",12,51,10.5,1.5,7,3.75,0.2745,0.0392,0.2353,0.25,1.1667,0.2414,0.625,6.981266530021485,5.169664039711158,10354
2020,"Mychal Givens","BAL",6.2,26,13.4999,2.7,5,1.35,0.3846,0.0769,0.3077,0.217391304,1.05,0.3077,1,2.9979339470214845,3.112651946968184,10430
2020,"Scott Alexander","LAD",7.1,28,6.1364,3.6818,1.6667,1.2273,0.1786,0.1071,0.0714,0.24,1.2273,0.2632,0.7895,4.784304271021485,3.2797154289589607,10591
2020,"Trevor Rosenthal","2 Tms",10,42,14.4,5.4,2.6667,0.9,0.381,0.1429,0.2381,0.2,1.3,0.3333,0.7937,3.3479331970214847,3.6210521101951603,10745
2020,"Shane Greene","ATL",10.2,38,5.9062,2.5312,2.3333,0,0.1842,0.0789,0.1053,0.176470588,0.8437,0.2222,0.9,2.960433783021485,4.803926748417037,10756
