Season,Name,Tm,IP,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2020,"Trevor May","MIN",11.2,46,4.62857143,9,0,0,6,6,3,3,0,0,20,0.21428571,0.26086957,0.42857143,0.2898283769255099,6398
2020,"Jose Cisnero","DET",10,42,1.8,7,1,0,2,2,0,6,0,0,11,0.19444444,0.30952381,0.22222222,0.25547935849144343,6399
2020,"Steve Cishek","CHW",9,40,5,6,3,0,5,5,0,6,0,1,13,0.19354839,0.325,0.29032258,0.28217915147542955,6483
2020,"Alex Cobb","BAL",20.1,95,5.75409836,25,4,1,13,13,4,7,0,0,17,0.28409091,0.33684211,0.48863636,0.35208506395942285,6562
2020,"Robert Stock","BOS",6.1,30,7.10526316,5,3,0,5,5,0,7,0,0,8,0.2173913,0.4,0.34782609,0.3458235442638397,6576
2020,"Carlos Carrasco","CLE",30.2,132,2.64130435,25,6,0,9,9,3,17,0,1,36,0.22123894,0.32824427,0.3539823,0.30616226951584563,6632
2020,"Craig Kimbrel","CHC",7.1,34,6.13636364,6,1,1,5,5,2,5,0,2,12,0.22222222,0.38235294,0.55555556,0.39629625046954436,6655
2020,"Alex Colome","CHW",12.1,47,0.72972973,4,1,0,1,1,0,5,0,1,13,0.1,0.2173913,0.125,0.17633198914320572,6661
2020,"Julio Teheran","LAA",17.1,76,10.38461539,19,2,1,20,20,9,9,0,0,8,0.29230769,0.36842105,0.76923077,0.451583289786389,6797
2020,"Johnny Cueto","SFG",24,112,4.5,26,8,1,14,12,3,15,0,0,25,0.27083333,0.36607143,0.46875,0.3593725971877575,6893
2020,"Chase Anderson","TOR",12.1,60,10.94594595,19,5,0,16,15,5,4,0,1,13,0.34545455,0.4,0.70909091,0.4593148519595464,6895
2020,"Martin Perez","BOS",10.2,45,6.75,7,0,0,8,8,2,6,0,2,7,0.18918919,0.33333333,0.35135135,0.3116650488641527,6902
2020,"Joakim Soria","OAK",6.2,25,2.7,3,0,0,2,2,0,2,2,0,7,0.13043478,0.2,0.13043478,0.11515178110288538,6941
2020,"Ian Kennedy","KCR",7,32,10.28571429,7,0,0,9,8,4,3,1,1,6,0.25925926,0.35483871,0.7037037,0.4230830093224843,6986
2020,"Ryan Pressly","HOU",11,46,2.45454545,10,3,1,4,3,0,3,1,1,15,0.23809524,0.30434783,0.35714286,0.28216724660661485,7005
2020,"Daniel Bard","COL",11.2,54,3.85714286,13,1,0,5,5,2,6,0,1,15,0.27659574,0.37037037,0.42553191,0.35090193925080476,7115
2020,"Daniel Hudson","WSN",8.1,35,5.4,5,1,0,5,5,3,3,0,1,14,0.16129032,0.25714286,0.48387097,0.31100269726344515,7146
2020,"Greg Holland","KCR",15.2,57,2.87234042,10,3,0,5,5,0,2,0,1,14,0.18867925,0.23214286,0.24528302,0.2146781331726483,7196
2020,"Craig Stammen","SDP",8.2,37,4.15384615,10,1,0,4,4,0,1,0,1,4,0.28571429,0.32432432,0.31428571,0.2868038254815179,7274
2020,"Javy Guerra","WSN",7.1,32,2.45454546,7,1,0,2,2,1,4,0,0,6,0.25,0.34375,0.39285714,0.32588416524231434,7407
2020,"J.A. Happ","NYY",14.1,51,3.13953488,9,0,0,5,5,2,3,0,0,11,0.1875,0.23529412,0.3125,0.2399154737883923,7410
2020,"Gio Gonzalez","CHW",9,43,3,9,1,0,4,3,1,7,0,2,9,0.27272727,0.42857143,0.39393939,0.37497268120447796,7448
2020,"Nick Vincent","MIA",8.1,30,3.24,5,1,0,3,3,1,1,0,1,6,0.17857143,0.23333333,0.32142857,0.24313353697458903,7555
2020,"Jordan Lyles","TEX",24,110,6.75,25,4,0,19,18,4,13,0,0,15,0.26041667,0.34545455,0.42708333,0.33606634790247136,7593
2020,"Tommy Milone","2 Tms",10,42,5.4,10,1,2,8,6,3,2,0,0,10,0.25641026,0.29268293,0.61538462,0.37127955948434227,7608
2020,"Mike Fiers","OAK",28,122,5.14285714,28,5,0,17,16,4,10,0,1,24,0.25225225,0.31967213,0.40540541,0.3164157022218235,7754
2020,"Richard Bleier","2 Tms",11,38,2.45454545,6,2,0,3,3,0,1,0,0,9,0.16216216,0.18421053,0.21621622,0.17650568014697024,7803
2020,"Josh Lindblom","MIL",22,98,6.95454545,24,5,1,17,17,6,10,0,1,23,0.27586207,0.35714286,0.56321839,0.38714058545171,7882
2020,"Anthony Bass","TOR",9.1,34,1.92857143,5,0,0,3,2,0,3,2,0,8,0.16666667,0.24242424,0.16666667,0.16494450261515956,7982
2020,"Marcus Walden","BOS",5.2,27,11.11764705,9,0,2,8,7,2,1,0,0,6,0.34615385,0.37037037,0.73076923,0.45142720363758226,8004
2020,"Brett Anderson","MIL",7,31,2.57142857,7,1,0,2,2,1,2,0,1,5,0.25,0.32258065,0.39285714,0.31479982983681465,8223
2020,"Tanner Roark","TOR",20.1,89,4.86885246,16,1,0,11,11,4,15,0,0,21,0.21621622,0.34831461,0.39189189,0.329813734868939,8753
2020,"Cesar Valdez","BAL",5.2,21,3.17647059,4,2,1,2,2,0,1,0,0,2,0.21052632,0.23809524,0.42105263,0.26748123055412654,9013
2020,"Nathan Eovaldi","BOS",23.1,91,2.7,18,4,2,7,7,3,4,0,2,23,0.21428571,0.26666667,0.41666667,0.2911948237154219,9132
2020,"Patrick Corbin","WSN",12.2,51,4.97368421,12,1,1,7,7,2,2,0,0,16,0.24489796,0.2745098,0.42857143,0.2983559954400156,9323
2020,"Jared Hughes","NYM",7.1,42,7.36363637,10,2,0,8,6,2,7,2,2,4,0.3030303,0.45238095,0.54545455,0.4171349033713341,9325
2020,"Josh Tomlin","ATL",17,67,4.23529412,13,3,0,9,8,1,5,2,0,14,0.21666667,0.27272727,0.31666667,0.24589458107948303,9388
2020,"Dallas Keuchel","CHW",11.1,45,2.38235294,7,0,0,3,3,0,4,0,0,8,0.17073171,0.24444444,0.17073171,0.19947386980056764,9434
2020,"Jeremy Jeffress","CHC",12.2,48,2.13157895,6,0,0,3,3,1,5,1,2,7,0.14634146,0.27083333,0.2195122,0.22654095228682172,9490
2020,"David Hale","2 Tms",7.1,31,2.45454546,7,1,0,2,2,0,3,0,0,6,0.25,0.32258065,0.28571429,0.2784757787181485,9756
2020,"Garrett Richards","SDP",24,107,5.625,28,3,0,15,15,5,11,0,0,21,0.29473684,0.36448598,0.48421053,0.3640971634989587,9784
2020,"Sergio Romo","MIN",8,34,2.25,6,2,0,2,2,0,3,0,1,9,0.20689655,0.29411765,0.27586207,0.2598302697434145,9817
2020,"Brandon Kintzler","MIA",9.1,46,2.89285714,12,4,0,4,3,1,6,2,0,3,0.30769231,0.39130435,0.48717949,0.3615705411542546,9939
2020,"Mike Minor","2 Tms",14.1,60,3.13953488,12,2,0,5,5,1,4,0,0,9,0.21428571,0.26666667,0.30357143,0.25329996446768444,10021
