Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
2020,"Luke Jackson","ATL",11.1,63,2.3333,0.1837,0.5714,0.2449,0.1667,0.0833,0.1071,0,0.5102,0.3673,0.1224,0.1633,0.3673,0.4694,11752
2020,"Kyle Ryan","CHC",5.2,25,1.2857,0.1111,0.5,0.3889,0.1429,0.4286,0,0,0.3889,0.2222,0.3889,0.1111,0.5556,0.3333,11753
2020,"Drew Smyly","SFG",12,52,0.8182,0.2857,0.3214,0.3929,0,0.0909,0.3333,0,0.3571,0.5,0.1429,0.0714,0.4286,0.5,11760
2020,"Hansel Robles","LAA",9.2,44,0.6154,0.25,0.2857,0.4643,0.1538,0,0,0,0.2143,0.5,0.2857,0.25,0.4643,0.2857,11801
2020,"James Paxton","NYY",7.1,33,0.75,0.2222,0.3333,0.4444,0.125,0.25,0,0,0.3333,0.3333,0.3333,0.1667,0.3889,0.4444,11828
2020,"Taijuan Walker","2 Tms",16.2,78,1.5,0.2623,0.4426,0.2951,0.1667,0.2222,0.0741,0,0.4754,0.3607,0.1639,0.1475,0.4918,0.3607,11836
2020,"Chris Martin","ATL",9,29,1,0.0588,0.4706,0.4706,0,0.125,0,0,0.1111,0.5556,0.3333,0.1111,0.5556,0.3333,11847
2020,"Matt Andriese","LAA",14.2,53,1.2308,0.1471,0.4706,0.3824,0.1538,0,0,0,0.2647,0.4118,0.3235,0.2059,0.5882,0.2059,12022
2020,"Kyle Hendricks","CHC",30,127,1.4333,0.2396,0.4479,0.3125,0.2,0.1667,0.0233,0,0.4167,0.3438,0.2396,0.1771,0.5938,0.2292,12049
2020,"Yimi Garcia","MIA",5.2,23,1.5,0.2308,0.4615,0.3077,0.25,0,0.1667,0,0.2308,0.4615,0.3077,0.3077,0.4615,0.2308,12095
2020,"Dan Winkler","CHC",5.2,27,1.3333,0.0667,0.5333,0.4,0.5,0.3333,0.125,0,0.3333,0.4667,0.2,0.2667,0.4667,0.2667,12237
2020,"Evan Marshall","CHW",11,42,1.7143,0.2083,0.5,0.2917,0,0,0,0,0.5417,0.3333,0.125,0.1667,0.4167,0.4167,12297
2020,"Chris Bassitt","OAK",25.2,111,1.1724,0.1711,0.4474,0.3816,0.0345,0.2069,0.0882,0,0.4026,0.3377,0.2597,0.1429,0.4935,0.3636,12304
2020,"Colin Rea","CHC",8.2,39,1.2222,0.3103,0.3793,0.3103,0,0.2222,0.0909,0,0.3793,0.3448,0.2759,0.1379,0.4138,0.4483,12317
2020,"Jacob Barnes","LAA",7.2,34,1,0.3333,0.3333,0.3333,0,0.1667,0,0,0.2632,0.6316,0.1053,0.1053,0.5789,0.3158,12323
2020,"Nick Tropeano","PIT",9.1,40,0.3846,0.2174,0.2174,0.5652,0.0769,0,0.2,1,0.2917,0.5,0.2083,0.0417,0.4583,0.5,12385
2020,"Seth Lugo","NYM",13.2,56,3.6667,0.2821,0.5641,0.1538,0,0,0.0909,0,0.5128,0.3333,0.1538,0.1282,0.6923,0.1795,12447
2020,"Blake Treinen","LAD",12,49,4.8,0.1944,0.6667,0.1389,0,0,0.125,0,0.4722,0.3056,0.2222,0.1389,0.4444,0.4167,12572
2020,"Ryne Harper","WSN",9.1,36,0.8333,0.1852,0.3704,0.4444,0,0.1667,0.1,1,0.5714,0.2857,0.1429,0.2857,0.3571,0.3571,12680
2020,"Trevor Bauer","CIN",34,128,0.6471,0.2,0.3143,0.4857,0.2059,0.0882,0.0909,0,0.3521,0.338,0.3099,0.1972,0.493,0.3099,12703
2020,"Adrian Houser","MIL",28.2,115,4.3333,0.1795,0.6667,0.1538,0.0833,0.25,0.0385,1,0.5063,0.2785,0.2152,0.2025,0.5696,0.2278,12718
2020,"Sonny Gray","CIN",19.2,92,1.7333,0.2931,0.4483,0.2586,0.0667,0,0.1154,0,0.4828,0.2759,0.2414,0.1897,0.4655,0.3448,12768
