Season,Name,Tm,IP,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2020,"Jonathan Hernandez","TEX",10,40,1.8,5,0,1,2,2,0,4,0,1,14,0.147058823,0.25,0.205882352,0.21512269824743271,17464
2020,"Jack Flaherty","STL",12,44,1.5,7,1,0,2,2,0,0,0,0,9,0.159090909,0.159090909,0.181818181,0.14838428659872574,17479
2020,"Genesis Cabrera","STL",5.1,21,1.6875,0,0,0,4,1,0,3,0,2,6,0,0.238095238,0,0.1689995498884292,17490
2020,"Diego Castillo","TBR",5.2,22,3.1765,2,0,0,2,2,1,4,0,0,6,0.111111111,0.272727272,0.277777777,0.2569921612739563,17496
2020,"JT Brubaker","PIT",10,48,7.2,11,4,0,8,8,1,6,0,0,9,0.268292682,0.354166666,0.43902439,0.3418791592121124,17578
2020,"Jordan Yamamoto","MIA",5.1,27,11.8126,9,4,1,7,7,2,3,0,0,5,0.391304347,0.444444444,0.913043478,0.5306459775677433,17585
2020,"Tanner Scott","BAL",6.2,26,4.05,3,0,0,3,3,1,3,0,1,9,0.136363636,0.269230769,0.272727272,0.2525130877128014,17586
2020,"Cristian Javier","HOU",18.1,65,1.9636,7,1,0,4,4,2,6,0,0,19,0.118644067,0.2,0.237288135,0.19866620577298677,17606
2020,"Tanner Rainey","WSN",7.2,28,1.1739,2,1,0,1,1,0,3,1,0,8,0.08,0.178571428,0.12,0.13020480120623554,17610
2020,"Taylor Clarke","ARI",9,38,4,6,0,0,6,4,2,5,1,0,10,0.1875,0.289473684,0.375,0.2778276366156501,17611
2020,"Tyler Alexander","DET",15.2,63,4.5957,12,2,0,8,8,4,5,0,3,18,0.218181818,0.317460317,0.472727272,0.339050328920758,17735
2020,"Ian Gibaut","TEX",8.2,40,4.1538,5,3,0,4,4,0,7,0,1,10,0.15625,0.325,0.25,0.27725672721862793,17871
2020,"Dennis Santana","LAD",7.1,32,4.9091,9,2,0,4,4,2,0,0,1,8,0.29032258,0.3125,0.548387096,0.3616552855819464,17878
2020,"Logan Webb","SFG",15,64,3.6,12,5,0,7,6,1,9,0,1,17,0.222222222,0.34375,0.37037037,0.31983452290296555,17995
2020,"Pete Fairbanks","TBR",6.2,31,2.7,7,0,0,2,2,1,5,0,0,12,0.269230769,0.387096774,0.384615384,0.3471291661262512,17998
2020,"Triston McKenzie","CLE",6,20,1.5,2,1,0,1,1,1,1,0,0,10,0.105263157,0.15,0.315789473,0.1957998424768448,18000
2020,"Tyler Kinley","COL",5,21,9,4,1,0,5,5,0,3,0,0,6,0.222222222,0.333333333,0.277777777,0.2846266570545378,18297
2020,"Carson Fulmer","DET",5.2,29,7.9411,8,3,0,5,5,1,3,0,1,6,0.32,0.413793103,0.56,0.415258107514217,18311
2020,"Jacob Waguespack","TOR",6.2,30,5.4,8,1,0,6,4,0,1,0,1,9,0.296296296,0.333333333,0.333333333,0.29454288085301716,18318
2020,"Alex Young","ARI",12.1,52,3.6487,11,3,1,5,5,3,3,0,1,15,0.229166666,0.288461538,0.520833333,0.33771477525050825,18333
2020,"Josh Staumont","KCR",5.1,21,0,3,0,0,0,0,0,2,0,0,10,0.157894736,0.238095238,0.157894736,0.192448167573838,18335
2020,"Thomas Eshelman","BAL",10.2,38,1.6875,3,1,0,2,2,1,3,0,1,4,0.09090909,0.184210526,0.212121212,0.18213966331983866,18361
2020,"Mike Soroka","ATL",7.2,36,7.0434,7,0,0,7,6,0,7,0,0,5,0.24137931,0.388888888,0.24137931,0.307179707619879,18383
2020,"Kenta Maeda","MIN",14,47,0.6429,2,0,0,1,1,0,3,0,0,18,0.045454545,0.106382978,0.045454545,0.08207436698548337,18498
2020,"Dylan Cease","CHW",11.1,47,1.5882,7,2,0,2,2,1,8,0,1,7,0.194444444,0.347826086,0.333333333,0.3107463497182597,18525
2020,"Logan Allen","CLE",7.2,36,4.6956,9,1,0,4,4,1,6,0,1,3,0.310344827,0.444444444,0.448275862,0.3973943806356854,18555
2020,"Travis Lakins Sr.","BAL",7.1,35,3.6818,8,2,0,5,3,1,5,0,1,6,0.275862068,0.4,0.448275862,0.37378237928662983,18600
2020,"A.J. Minter","ATL",5.2,22,0,4,2,0,0,0,0,2,0,0,5,0.2,0.272727272,0.3,0.25614519010890613,18655
2020,"Kolby Allard","TEX",5,18,0,2,1,0,0,0,0,1,0,0,6,0.117647058,0.166666666,0.176470588,0.15653317173322043,18694
2020,"Beau Burrows","DET",5.1,21,5.0625,3,1,0,3,3,2,1,0,1,2,0.157894736,0.238095238,0.526315789,0.31542104198819115,18873
2020,"Conner Menez","SFG",5.1,19,0,1,1,0,0,0,0,2,0,0,4,0.058823529,0.157894736,0.117647058,0.1386147800244783,19199
