Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2020,"Willson Contreras","CHC",12,45,41,10,6,2,0,2,9,7,2,0,13,1,1,0,2,1,0,0.243902439,11609
2020,"Brandon Drury","TOR",11,33,30,6,5,1,0,0,3,1,2,0,3,0,1,0,0,0,0,0.2,11615
2020,"Nick Castellanos","CIN",18,73,64,16,6,5,0,5,13,10,6,0,17,2,1,0,1,0,0,0.25,11737
2020,"J.T. Realmuto","PHI",11,46,42,13,9,2,0,2,6,7,3,0,14,1,0,0,1,1,1,0.309523809,11739
2020,"Joc Pederson","LAD",14,43,40,10,3,2,0,5,10,11,2,0,14,1,0,0,0,0,0,0.25,11899
2020,"Hanser Alberto","BAL",14,66,61,25,18,7,0,0,16,6,3,0,5,1,0,1,1,0,0,0.409836065,11902
2020,"Joe Panik","TOR",10,28,26,3,3,0,0,0,3,0,2,0,8,0,0,0,2,0,0,0.115384615,11936
2020,"Travis Shaw","TOR",13,54,50,10,8,1,0,1,5,4,4,0,16,0,0,0,3,0,0,0.2,11982
2020,"Jon Berti","MIA",11,48,43,11,9,1,0,1,8,4,5,0,14,0,0,0,0,3,0,0.255813953,12037
2020,"Niko Goodrum","DET",11,53,47,10,3,4,0,3,4,9,5,0,21,0,1,0,1,1,0,0.212765957,12092
2020,"Max Kepler","MIN",16,70,62,12,5,2,0,5,7,9,7,0,14,1,0,0,0,0,0,0.193548387,12144
2020,"Nick Ahmed","ARI",17,64,59,15,13,1,0,1,9,6,5,0,13,0,0,0,0,2,0,0.254237288,12147
2020,"Eddie Rosario","MIN",17,75,67,16,9,2,0,5,15,15,8,1,10,0,0,0,0,1,0,0.23880597,12155
2020,"Austin Barnes","LAD",8,32,29,6,5,1,0,0,4,2,2,0,12,0,0,1,0,0,0,0.206896551,12158
2020,"Ben Gamel","MIL",13,43,40,7,4,0,1,2,2,5,3,0,18,0,0,0,2,0,0,0.175,12160
2020,"Xander Bogaerts","BOS",17,68,64,20,10,5,0,5,11,9,4,0,12,0,0,0,0,0,0,0.3125,12161
2020,"Miguel Sano","MIN",14,59,50,12,4,4,0,4,10,10,9,1,22,0,0,0,1,0,0,0.24,12164
2020,"Maikel Franco","KCR",19,76,72,17,7,7,0,3,5,10,3,0,15,0,1,0,1,0,0,0.236111111,12179
2020,"Rougned Odor","TEX",10,39,37,5,3,0,0,2,4,5,1,0,7,0,1,0,2,0,1,0.135135135,12282
2020,"Tommy La Stella","LAA",17,68,58,15,7,6,0,2,7,6,9,0,4,0,0,1,0,1,0,0.258620689,12371
2020,"Kevin Pillar","BOS",17,73,67,13,9,1,1,2,10,4,6,0,13,0,0,0,3,1,1,0.19402985,12434
2020,"Curt Casali","CIN",10,29,24,4,1,1,0,2,3,3,3,0,8,2,0,0,0,0,0,0.166666666,12510
2020,"Kolten Wong","STL",7,28,23,5,4,1,0,0,6,0,4,0,4,1,0,0,0,1,0,0.217391304,12532
2020,"Marcus Semien","OAK",15,71,64,18,10,4,1,3,8,9,7,0,13,0,0,0,1,1,0,0.28125,12533
2020,"C.J. Cron","DET",6,28,23,7,1,2,0,4,6,8,5,0,8,0,0,0,1,0,0,0.304347826,12546
2020,"Eugenio Suarez","CIN",18,72,62,13,7,1,0,5,10,9,10,0,16,0,0,0,5,2,0,0.209677419,12552
2020,"Trevor Story","COL",16,72,61,17,10,1,1,5,15,10,11,1,17,0,0,0,0,7,1,0.278688524,12564
2020,"Alex Dickerson","SFG",14,50,49,10,9,0,0,1,3,4,1,0,12,0,0,0,3,0,0,0.204081632,12649
2020,"George Springer","HOU",11,53,43,11,5,3,0,3,8,13,7,0,9,2,2,0,1,0,0,0.255813953,12856
2020,"Brian Goodwin","LAA",15,57,48,8,7,1,0,0,4,7,8,1,21,0,1,0,0,1,0,0.166666666,12858
2020,"James McCann","CHW",6,26,21,6,5,0,0,1,2,1,3,0,6,2,0,0,0,0,0,0.285714285,12859
2020,"Anthony Rendon","LAA",13,56,50,14,13,1,0,0,4,5,4,0,9,2,0,0,0,0,0,0.28,12861
2020,"Gregory Polanco","PIT",10,38,33,2,0,1,0,1,2,4,4,0,16,0,1,0,0,0,0,0.06060606,12907
2020,"Francisco Lindor","CLE",16,73,67,16,9,4,0,3,10,7,4,0,13,2,0,0,4,1,1,0.23880597,12916
2020,"Brandon Nimmo","NYM",15,71,55,12,7,2,2,1,13,3,14,0,15,2,0,0,0,1,0,0.218181818,12927
2020,"Jose Osuna","PIT",10,30,28,5,4,0,0,1,1,4,2,0,4,0,0,0,0,0,0,0.178571428,12937
2020,"Phillip Evans","PIT",6,25,22,9,8,1,0,0,2,3,2,0,5,1,0,0,1,0,1,0.409090909,12950
2020,"Austin Hedges","SDP",12,33,25,4,2,0,0,2,3,3,3,0,7,1,0,4,2,0,1,0.16,12976
2020,"Michael Perez","TBR",6,21,21,5,5,0,0,0,2,4,0,0,7,0,0,0,1,0,0,0.238095238,12977
2020,"Javier Baez","CHC",13,53,50,15,8,3,0,4,8,10,1,0,19,1,1,0,1,1,0,0.3,12979
2020,"Jackie Bradley Jr.","BOS",13,48,43,10,7,1,0,2,4,5,5,0,12,0,0,0,0,0,1,0.232558139,12984
2020,"Teoscar Hernandez","TOR",18,71,65,17,9,4,0,4,8,7,5,0,22,0,1,0,1,4,0,0.261538461,13066
2020,"Josh Bell","PIT",15,56,51,9,8,0,0,1,8,4,4,0,20,0,1,0,2,0,0,0.176470588,13145
2020,"Jorge Polanco","MIN",16,69,65,18,15,2,0,1,10,5,3,0,7,0,0,1,5,1,1,0.276923076,13152
2020,"Orlando Arcia","MIL",16,55,49,13,10,1,1,1,6,7,6,0,8,0,0,0,3,0,0,0.265306122,13185
2020,"Mike Zunino","TBR",11,40,36,3,0,0,0,3,4,8,4,0,16,0,0,0,0,0,0,0.083333333,13265
2020,"Max Muncy","LAD",17,76,62,10,6,0,0,4,9,10,12,0,19,1,1,0,1,0,0,0.161290322,13301
2020,"Jake Lamb","ARI",10,29,26,2,1,1,0,0,2,0,3,0,12,0,0,0,0,0,0,0.076923076,13329
2020,"Omar Narvaez","MIL",13,44,35,5,3,2,0,0,3,2,7,0,10,2,0,0,0,0,0,0.142857142,13338
2020,"Tyler Naquin","CLE",7,30,28,7,4,1,1,1,3,5,1,0,6,1,0,0,0,0,0,0.25,13359
2020,"Stephen Piscotty","OAK",13,56,53,17,10,3,0,4,9,17,3,0,14,0,0,0,4,0,0,0.320754716,13367
2020,"Erik Gonzalez","PIT",12,42,40,11,5,5,0,1,3,4,1,0,7,0,0,1,0,0,0,0.275,13369
2020,"Christian Walker","ARI",16,65,59,18,11,6,0,1,5,5,5,0,13,1,0,0,3,0,0,0.305084745,13419
2020,"Dwight Smith","BAL",8,30,24,8,4,3,0,1,5,3,5,0,7,0,1,0,1,0,0,0.333333333,13473
2020,"Jose  Ramirez","CLE",16,75,61,10,6,3,0,1,13,7,14,0,14,0,0,0,0,5,0,0.163934426,13510
2020,"Roman Quinn","PHI",10,30,28,6,6,0,0,0,5,2,1,0,9,1,0,0,0,4,0,0.214285714,13546
2020,"Jesse Winker","CIN",18,61,50,17,9,4,0,4,8,8,9,0,14,2,0,0,0,0,0,0.34,13590
2020,"Jose Peraza","BOS",13,49,44,9,7,1,1,0,6,2,2,0,7,3,0,0,0,0,1,0.204545454,13593
2020,"Mallex Smith","SEA",8,27,25,2,1,1,0,0,2,2,2,0,8,0,0,0,0,1,0,0.08,13608
2020,"Mookie Betts","LAD",15,71,62,18,9,6,0,3,11,9,9,0,14,0,0,0,1,2,0,0.29032258,13611
2020,"Ketel Marte","ARI",17,74,68,22,15,7,0,0,7,5,3,0,9,2,1,0,1,0,0,0.323529411,13613
2020,"Carson Kelly","ARI",9,29,26,2,1,0,0,1,1,2,3,0,6,0,0,0,1,0,0,0.076923076,13620
2020,"Jeimer Candelario","DET",12,51,49,15,11,2,0,2,6,9,1,0,12,1,0,0,2,0,0,0.306122448,13621
2020,"Corey Seager","LAD",16,71,67,20,12,3,0,5,12,12,4,0,12,0,0,0,2,0,0,0.298507462,13624
2020,"Jacob Stallings","PIT",10,37,35,10,9,1,0,0,2,7,2,0,8,0,0,0,1,0,0,0.285714285,13723
2020,"David Dahl","COL",8,34,31,7,5,2,0,0,2,4,3,0,7,0,0,0,0,1,0,0.225806451,13744
2020,"Chris Taylor","LAD",17,63,55,9,6,1,1,1,6,5,8,0,23,0,0,0,0,2,1,0.163636363,13757
2020,"Adalberto Mondesi","KCR",19,73,71,14,11,2,1,0,7,2,1,0,25,1,0,0,2,3,4,0.197183098,13769
2020,"Rob Refsnyder","TEX",9,21,17,4,4,0,0,0,2,1,2,0,6,1,1,0,0,0,0,0.235294117,13770
2020,"Joey Wendle","TBR",12,39,36,10,7,2,1,0,6,5,3,0,9,0,0,0,0,1,0,0.277777777,13853
2020,"Tyler Heineman","SFG",9,30,26,6,6,0,0,0,2,0,3,0,4,0,0,1,0,1,0,0.23076923,13897
2020,"Rio Ruiz","BAL",11,47,44,7,2,1,0,4,7,7,3,0,14,0,0,0,1,0,1,0.159090909,14103
2020,"Joey Gallo","TEX",14,58,51,11,5,3,0,3,9,6,7,0,26,0,0,0,0,1,0,0.215686274,14128
2020,"Daniel Vogelbach","SEA",10,35,30,3,1,1,0,1,2,2,5,0,7,0,0,0,1,0,0,0.1,14130
2020,"Tim Lopes","SEA",17,61,56,15,10,4,0,1,8,5,3,0,11,2,0,0,0,3,0,0.267857142,14137
2020,"Byron Buxton","MIN",8,29,29,12,6,1,0,5,7,8,0,0,8,0,0,0,0,1,0,0.413793103,14161
2020,"Carlos Correa","HOU",14,59,54,16,12,2,0,2,7,6,5,1,17,0,0,0,1,0,0,0.296296296,14162
2020,"Jorge Soler","KCR",19,79,69,15,8,3,0,4,7,9,8,0,34,1,1,0,1,0,0,0.217391304,14221
2020,"Matt Olson","OAK",15,68,59,10,6,0,0,4,10,6,9,0,19,0,0,0,1,0,0,0.169491525,14344
2020,"Raimel Tapia","COL",10,44,38,8,8,0,0,0,2,3,4,0,9,1,1,0,2,3,0,0.210526315,14350
2020,"Lewis Brinson","MIA",7,22,19,2,2,0,0,0,2,1,3,0,6,0,0,0,0,1,0,0.105263157,14352
2020,"Scott Heineman","TEX",11,33,32,6,3,2,0,1,4,5,1,0,8,0,0,0,1,1,0,0.1875,14453
2020,"Jake Cave","MIN",10,42,40,10,8,1,0,1,3,8,0,0,12,2,0,0,0,0,0,0.25,14477
2020,"Renato Nunez","BAL",14,58,54,18,9,4,0,5,11,13,4,0,20,0,0,0,1,0,0,0.333333333,14503
2020,"Pedro Severino","BAL",9,33,29,10,7,1,0,2,3,9,3,0,6,1,0,0,0,1,0,0.344827586,14523
2020,"Anthony Santander","BAL",14,61,58,15,5,6,1,3,11,17,3,1,11,0,0,0,0,0,1,0.258620689,14551
2020,"Nomar Mazara","CHW",6,21,20,6,5,1,0,0,0,1,1,0,7,0,0,0,0,0,0,0.3,14553
2020,"Franmil Reyes","CLE",16,65,58,19,10,3,0,6,14,17,5,0,16,1,1,0,1,0,0,0.327586206,14566
2020,"David Bote","CHC",12,42,38,12,6,2,0,4,5,16,4,0,11,0,0,0,4,0,0,0.315789473,14593
2020,"Manuel Margot","TBR",13,51,48,18,14,4,0,0,7,4,3,0,7,0,0,0,0,3,0,0.375,14712
