first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Luis,Toribio,3B,,2020-09-01,Night,SF,COL,,,,,,2700,,,,2.3,0.85
Yolmer,Sanchez,2B,,2020-09-01,Night,CWS,MIN,,,-1.5,9,4.6,3300,0.0,6.0,17.0,2.3,0.70
LaMonte,Wade Jr.,OF,,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,3000,,,,2.3,0.77
Matt,Reynolds,2B,,2020-09-01,Night,KC,CLE,,,,,,2100,0.0,0.6,3.0,2.3,1.10
Will,Wilson,SS,,2020-09-01,Night,SF,COL,,,,,,2700,,,,2.3,0.85
Alexander,Canario,OF,,2020-09-01,Night,SF,COL,,,,,,2600,,,,2.2,0.85
Seby,Zavala,C,,2020-09-01,Night,CWS,MIN,,,-1.5,9,4.6,2000,0.0,1.0,5.0,2.2,1.10
Alex,Kirilloff,1B,DTD,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,2600,,,,2.2,0.85
Travis,Blankenhorn,2B,,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,2600,,,,2.2,0.85
Zander,Wiel,1B,,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,2600,,,,2.2,0.85
Yadiel,Rivera,2B,,2020-09-01,Night,TEX,HOU,,,,,,2000,0.0,1.0,5.0,2.2,1.10
Caleb,Hamilton,C,,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,2600,,,,2.2,0.85
Trevor,Larnach,OF,,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,2600,,,,2.2,0.85
Jose,Siri,OF,,2020-09-01,Night,SF,COL,,,,,,2600,,,,2.2,0.85
Adam,Engel,OF,,2020-09-01,Night,CWS,MIN,,,-1.5,9,4.6,2000,0.0,1.0,3.0,2.2,1.10
Heliot,Ramos,OF,DTD,2020-09-01,Night,SF,COL,,,,,,2600,,,,2.2,0.85
Gilberto,Celestino,OF,,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,2600,,,,2.2,0.85
Luis,Gonzalez,OF,,2020-09-01,Night,CWS,MIN,,,-1.5,9,4.6,2000,0.0,1.0,4.0,2.2,1.10
Bubba,Starling,OF,,2020-09-01,Night,KC,CLE,,,,,,2100,0.0,0.4,2.0,2.2,1.05
Joe,McCarthy,OF,,2020-09-01,Night,SF,COL,,,,,,2500,0.0,0.0,0.0,2.1,0.84
Ryan,Goins,3B,,2020-09-01,Night,CWS,MIN,,,-1.5,9,4.6,2000,0.0,0.8,2.0,2.1,1.05
Royce,Lewis,SS,DTD,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,2500,,,,2.1,0.84
Steven,Duggar,OF,,2020-09-01,Night,SF,COL,,,,,,2500,0.0,0.0,0.0,2.1,0.84
Drew,Maggi,2B,,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,2500,,,,2.1,0.84
Garrett,Stubbs,C,,2020-09-01,Night,HOU,TEX,,,,,,2400,0.0,0.0,0.0,2.1,0.88
Kyle,Isbel,OF,,2020-09-01,Night,KC,CLE,,,,,,2100,,,,2.0,0.95
Allan,de San Miguel,C,,2020-09-01,Night,KC,CLE,,,,,,2100,,,,2.0,0.95
Erick,Mejia,3B,,2020-09-01,Night,KC,CLE,,,,,,2100,0.0,0.0,0.0,2.0,0.95
Bobby,Bradley,1B,,2020-09-01,Night,CLE,KC,,,,,,2500,0.0,4.6,12.0,2.0,0.80
Jamie,Ritchie,C,,2020-09-01,Night,HOU,TEX,,,,,,2100,,,,2.0,0.95
Nick,Tanielu,2B,,2020-09-01,Night,HOU,TEX,,,,,,2100,,,,2.0,0.95
Michael,Papierski,C,,2020-09-01,Night,HOU,TEX,,,,,,2100,,,,2.0,0.95
Bobby,Witt Jr.,SS,,2020-09-01,Night,KC,CLE,,,,,,2100,,,,2.0,0.95
Ronnie,Dawson,OF,,2020-09-01,Night,HOU,TEX,,,,,,2100,,,,2.0,0.95
Tyler,Nevin,1B,,2020-09-01,Night,COL,SF,,,,,,2300,,,,2.0,0.87
Jeison,Guzman,SS,,2020-09-01,Night,KC,CLE,,,,,,2100,,,,2.0,0.95
Colton,Shaver,C,,2020-09-01,Night,HOU,TEX,,,,,,2100,,,,2.0,0.95
Sebastian,Rivero,C,,2020-09-01,Night,KC,CLE,,,,,,2100,,,,2.0,0.95
Seuly,Matias,OF,DTD,2020-09-01,Night,KC,CLE,,,,,,2100,,,,2.0,0.95
Freddy,Fermin,C,,2020-09-01,Night,KC,CLE,,,,,,2100,,,,2.0,0.95
Bret,Boswell,2B,,2020-09-01,Night,COL,SF,,,,,,2100,,,,2.0,0.95
Alex,De Goti,2B,,2020-09-01,Night,HOU,TEX,,,,,,2100,,,,2.0,0.95
Nick,Pratto,1B,,2020-09-01,Night,KC,CLE,,,,,,2100,,,,2.0,0.95
MJ,Melendez,C,,2020-09-01,Night,KC,CLE,,,,,,2100,,,,2.0,0.95
Jake,Meyers,OF,,2020-09-01,Night,HOU,TEX,,,,,,2100,,,,2.0,0.95
Chas,McCormick,OF,,2020-09-01,Night,HOU,TEX,,,,,,2100,,,,2.0,0.95
Josh,Jung,3B,,2020-09-01,Night,TEX,HOU,,,,,,2100,,,,2.0,0.95
Ernie,Clement,SS,,2020-09-01,Night,CLE,KC,,,,,,2200,,,,1.9,0.86
Marco,Luciano,SS,,2020-09-01,Night,SF,COL,,,,,,2200,,,,1.9,0.86
Bo,Naylor,C,,2020-09-01,Night,CLE,KC,,,,,,2200,,,,1.9,0.86
George,Valera,OF,DTD,2020-09-01,Night,CLE,KC,,,,,,2200,,,,1.9,0.86
Adolis,Garcia,OF,,2020-09-01,Night,TEX,HOU,,,,,,2000,0.0,0.4,2.0,1.9,0.95
Tyler,Freeman,SS,,2020-09-01,Night,CLE,KC,,,,,,2200,,,,1.9,0.86
Aaron,Bracho,SS,,2020-09-01,Night,CLE,KC,,,,,,2200,,,,1.9,0.86
Micker,Adolfo,OF,,2020-09-01,Night,CWS,MIN,,,-1.5,9,4.6,2000,,,,1.7,0.85
Chris,Rabago,C,,2020-09-01,Night,COL,SF,,,,,,2000,,,,1.7,0.85
Sam,Huff,C,,2020-09-01,Night,TEX,HOU,,,,,,2000,,,,1.7,0.85
Greg,Bird,1B,,2020-09-01,Night,TEX,HOU,,,,,,3100,0.0,2.8,9.0,1.7,0.55
Alan,Trejo,SS,,2020-09-01,Night,COL,SF,,,,,,2000,,,,1.7,0.85
Andrew,Vaughn,1B,,2020-09-01,Night,CWS,MIN,,,-1.5,9,4.6,2000,,,,1.7,0.85
Yermin,Mercedes,C,,2020-09-01,Night,CWS,MIN,,,-1.5,9,4.6,2000,0.0,0.0,0.0,1.7,0.85
Eliezer,Alfonzo,C,,2020-09-01,Night,COL,SF,,,,,,2000,,,,1.7,0.85
Gabriel,Arias,SS,,2020-09-01,Night,CLE,KC,,,,,,2000,,,,1.7,0.85
Sherten,Apostel,3B,,2020-09-01,Night,TEX,HOU,,,,,,2000,,,,1.7,0.85
Blake,Rutherford,OF,,2020-09-01,Night,CWS,MIN,,,-1.5,9,4.6,2000,,,,1.7,0.85
Abiatal,Avelino,SS,,2020-09-01,Night,SF,COL,,,,,,2800,0.0,2.0,7.0,1.4,0.50
Aramis,Garcia,1B,,2020-09-01,Night,SF,COL,,,,,,2600,0.0,2.4,7.0,1.4,0.54
Jake,Bauers,1B,,2020-09-01,Night,CLE,KC,,,,,,2500,0.0,2.4,10.0,1.2,0.48
Kean,Wong,2B,,2020-09-01,Night,SF,COL,,,,,,2600,0.0,1.6,3.0,1.0,0.38
Zach,Green,3B,DTD,2020-09-01,Night,SF,COL,,,,,,2500,0.0,0.8,4.0,0.5,0.20
Tomas,Telis,1B,,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,2600,0.0,0.0,0.0,0.2,0.08
Chris,Shaw,1B,,2020-09-01,Night,SF,COL,,,,,,2500,0.0,0.0,0.0,0.1,0.04
Willians,Astudillo,3B,O,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,2900,0.0,10.0,24.0,0.0,0.00
Khalil,Lee,OF,O,2020-09-01,Night,KC,CLE,,,,,,2100,,,,0.0,0.00
Nolan,Jones,3B,O,2020-09-01,Night,CLE,KC,,,,,,2200,,,,0.0,0.00
Blake,Swihart,C,O,2020-09-01,Night,TEX,HOU,,,,,,2700,0.0,0.0,0.0,0.0,0.00
Eli,White,2B,O,2020-09-01,Night,TEX,HOU,,,,,,2400,,,,0.0,0.00
Wilfredo,Tovar,SS,O,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,2500,0.0,4.2,13.0,0.0,0.00
Nick,Gordon,2B,O,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,2500,,,,0.0,0.00
Nick,Dini,C,O,2020-09-01,Night,KC,CLE,,,,,,2100,0.0,3.8,9.0,0.0,0.00
